date,session,source,ticker,bucket,cap,setup_type,recommendation,score,score_str,atr_pct,gap_pct,prior_day_rvol,premarket_rvol,pct_change_3,prior_day_range_atr,pct_from_9ema,pct_from_50mav,open,high,low,close,volume,outcome_pct,max_favorable_pct,atr_move,mfe_atr,outcome_filled_date
2026-07-09,morning,watchlist_report,HYLN,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.17316475495307612,0.014814814814814939,1.5900283547803105,0,-0.04195804195804189,0.4144963317576444,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,AXTI,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.1586959183673469,0.04790419161676651,1.479797641930084,0,-0.008186397984886698,0.7601639782295906,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,AAOI,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.13378674839907756,0.03373033904229293,1.2259170840629787,0,-0.0410173476005188,0.4801925102605041,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,LWLG,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.12441848497324,0.014619883040935752,1.2949782007310768,0,-0.06216216216216215,0.7064565496132692,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,FJET,bounce,Micro,GapFade_weakstock,NO-GO,2,2/6,0.11716198979591833,,0.2861375019354041,0,-0.07438016528925609,0.8297044254531605,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,RKLB,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.10154101520668239,0.0403119376124775,1.1216992211624455,0,-0.06853582554517144,0.6246719458206607,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,POET,bounce,Small,GapFade_strongstock,NO-GO,1,1/6,0.11809496845170686,0.0376028202115159,0.8529983065330101,0,-0.013407821229050192,0.6664885710567237,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,PL,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.08975372945638437,0.018018018018018018,0.5306973583116659,0,-0.08457550226830847,0.855832506986388,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,KEEL,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.14711220110361745,0.02192982456140363,0.786803997334717,0,-0.037190082644628045,0.46678336250729374,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,SOXL,bounce,ETF,GapFade_strongstock,NO-GO,2,2/6,0.22174148892062467,0.0642947031232125,0.9000409012754118,0,-0.04413049062419729,0.43337867604476504,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,HQ,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.2642057479557479,0.0,0.880275932081614,0,-0.01899256812551599,0.47469317998211324,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,ARM,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.10720800154842888,0.03788768984812155,0.9452435394819929,0,-0.03297107745779539,0.6260539444220782,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,CBRS,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.12439599706206389,0.07032797710763813,0.5699882484828972,0,0.012968074579449035,0.5844342829678951,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,SPCE,bounce,Small,GapFade_weakstock,NO-GO,1,1/6,0.10567148207597649,0.007547169811320762,1.6753323165112184,0,-0.007434944237918222,0.42531645569620286,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,RVI,bounce,Small,GapFade_weakstock,NO-GO,0,0/6,0.10917038690476187,,0.42685092107795747,0,-0.08271125709166924,0.5068410291361392,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,BOT,bounce,Small,GapFade_strongstock,NO-GO,0,0/6,0.14754041718210126,0.003896882494004873,0.8178489632026327,0,-0.008584961515689733,0.6941733958985664,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,ON,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.09895414494107072,0.02166329032945932,1.2015784482371756,0,0.011952687717816015,0.4882954481251994,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,LITE,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.09022805911330048,0.025314665535284935,0.8530064603680491,0,-0.008547008547008548,0.5461257013972698,,,,,,,,,,,,
