ticker,date,node,px,short_pnl_pct,below_hod_pct,vs_vwap_pct,vwap_slope15,below_open,made_new_hod,mae_pct,dist_to_pm_high_pct,fwd_to_low_pct,fwd_30min_pct,eod_close_pct,setup,grade,cap
OPEN,2025-07-21,15:00,4.2,-56.29,-12.58,12.15,1.0,False,True,78.78,34.1,35.79,27.3,26.01,3DGapFade,A,Small
OPEN,2025-07-21,15:45,3.0,-11.51,-37.63,-17.7,-1.07,False,True,78.78,-4.32,0.65,-3.71,-3.71,3DGapFade,A,Small
BYND,2025-10-22,09:30,5.91,4.21,-5.89,-1.94,,True,False,1.78,-33.3,55.67,-2.34,39.42,3DGapFade,B,Small
BYND,2025-10-22,09:45,6.11,0.97,-2.71,4.77,-3.24,True,False,1.78,-31.04,57.12,-10.15,41.41,3DGapFade,B,Small
BYND,2025-10-22,10:00,6.05,1.98,-5.94,2.93,0.76,True,True,4.21,-31.74,56.68,-26.32,40.81,3DGapFade,B,Small
BYND,2025-10-22,10:30,7.64,-23.82,-0.65,22.25,5.59,False,True,24.64,-13.77,65.71,12.3,53.14,3DGapFade,B,Small
BYND,2025-10-22,11:00,6.7,-8.59,-12.87,4.72,0.53,False,True,24.64,-24.38,60.9,30.3,46.57,3DGapFade,B,Small
BYND,2025-10-22,11:30,4.67,24.31,-39.27,-25.45,-1.8,True,True,24.64,-47.29,43.9,4.07,23.34,3DGapFade,B,Small
BYND,2025-10-22,12:00,4.48,27.39,-41.74,-22.98,-3.94,True,True,24.64,-49.44,41.52,19.87,20.09,3DGapFade,B,Small
BYND,2025-10-22,13:00,3.44,44.33,-55.33,-34.73,-2.01,True,True,24.64,-61.23,8.88,-10.3,-4.22,3DGapFade,B,Small
BYND,2025-10-22,14:00,4.13,33.07,-46.3,-18.07,-0.77,True,True,24.64,-53.39,24.21,2.3,13.31,3DGapFade,B,Small
BYND,2025-10-22,15:00,3.92,36.47,-49.03,-20.81,-0.58,True,True,24.64,-55.76,20.15,14.98,8.67,3DGapFade,B,Small
BYND,2025-10-22,15:45,3.37,45.38,-56.18,-30.85,-0.43,True,True,24.64,-61.96,3.26,-6.23,-6.23,3DGapFade,B,Small
GLD,2025-10-17,09:30,396.9,0.06,-0.1,-0.01,,True,False,0.04,-1.49,2.94,1.03,2.03,3DGapFade,A,ETF
GLD,2025-10-17,09:45,394.78,0.59,-0.63,0.16,-0.7,True,False,0.04,-2.01,2.42,1.53,1.5,3DGapFade,A,ETF
GLD,2025-10-17,10:00,392.81,1.09,-1.13,-0.33,-0.01,True,False,0.04,-2.5,1.93,0.61,1.01,3DGapFade,A,ETF
GLD,2025-10-17,10:30,390.4,1.7,-1.73,-0.39,-0.14,True,False,0.04,-3.1,1.33,-0.19,0.4,3DGapFade,A,ETF
GLD,2025-10-17,11:00,391.16,1.51,-1.54,-0.16,-0.01,True,False,0.04,-2.91,1.52,0.1,0.59,3DGapFade,A,ETF
GLD,2025-10-17,11:30,390.78,1.6,-1.64,-0.23,-0.02,True,False,0.04,-3.01,1.42,0.15,0.49,3DGapFade,A,ETF
GLD,2025-10-17,12:00,390.21,1.74,-1.78,-0.36,-0.01,True,False,0.04,-3.15,1.28,0.54,0.35,3DGapFade,A,ETF
GLD,2025-10-17,13:00,386.63,2.65,-2.68,-1.11,-0.05,True,False,0.04,-4.04,0.36,0.05,-0.57,3DGapFade,A,ETF
GLD,2025-10-17,14:00,388.15,2.26,-2.3,-0.57,-0.01,True,False,0.04,-3.66,0.15,-0.54,-0.18,3DGapFade,A,ETF
GLD,2025-10-17,15:00,389.54,1.91,-1.95,-0.2,-0.0,True,False,0.04,-3.31,0.51,0.26,0.18,3DGapFade,A,ETF
GLD,2025-10-17,15:45,388.29,2.23,-2.26,-0.49,-0.01,True,False,0.04,-3.62,0.07,-0.14,-0.14,3DGapFade,A,ETF
SNDK,2025-11-13,09:30,260.48,2.81,-2.81,-0.78,,True,False,0.0,-8.35,10.11,-2.57,6.51,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,09:45,261.14,2.56,-2.56,-0.2,-0.33,True,False,0.0,-8.11,10.34,-3.23,6.74,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,10:00,267.17,0.31,-0.31,1.92,0.18,True,False,0.0,-5.99,12.37,1.65,8.85,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,10:30,262.75,1.96,-3.34,-0.28,0.11,True,True,1.43,-7.55,10.89,2.53,7.31,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,11:00,256.1,4.44,-5.79,-2.08,-0.43,True,True,1.43,-9.89,8.58,1.17,4.91,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,11:30,253.1,5.56,-6.89,-2.81,-0.19,True,True,1.43,-10.94,7.5,2.52,3.78,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,12:00,246.72,7.94,-9.24,-4.55,-0.18,True,True,1.43,-13.19,5.1,-0.68,1.29,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,13:00,244.74,8.68,-9.97,-4.68,-0.18,True,True,1.43,-13.88,4.34,2.86,0.49,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,14:00,237.79,11.27,-12.53,-6.1,-0.29,True,True,1.43,-16.33,0.63,-1.33,-2.41,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,15:00,238.54,10.99,-12.25,-5.22,-0.16,True,True,1.43,-16.07,0.52,-0.57,-2.09,GapDownTrendBreak,B,Medium
SNDK,2025-11-13,15:45,242.77,9.41,-10.69,-3.23,-0.1,True,True,1.43,-14.58,0.72,-0.31,-0.31,GapDownTrendBreak,B,Medium
SLV,2026-01-26,09:30,99.32,0.05,-0.18,-0.0,,True,False,0.13,-1.17,2.83,-1.34,1.01,3DGapFade,B,ETF
SLV,2026-01-26,09:45,99.7,-0.34,-0.49,0.11,0.27,False,True,0.84,-0.79,3.2,-1.74,1.39,3DGapFade,B,ETF
SLV,2026-01-26,10:00,100.65,-1.29,-0.32,0.71,0.35,False,True,1.61,0.15,4.11,-0.77,2.31,3DGapFade,B,ETF
SLV,2026-01-26,10:30,101.42,-2.06,-0.46,0.97,0.21,False,True,2.54,0.92,4.84,-0.12,3.06,3DGapFade,B,ETF
SLV,2026-01-26,11:00,101.54,-2.18,-0.34,0.94,0.09,False,True,2.54,1.03,4.95,-0.82,3.17,3DGapFade,B,ETF
SLV,2026-01-26,11:30,102.37,-3.02,-0.63,1.39,0.17,False,True,3.67,1.86,5.72,-1.15,3.96,3DGapFade,B,ETF
SLV,2026-01-26,12:00,103.55,-4.21,-0.25,2.26,0.18,False,True,4.46,3.03,6.8,-0.42,5.05,3DGapFade,B,ETF
SLV,2026-01-26,13:00,106.18,-6.85,-0.1,3.89,0.3,False,True,6.96,5.65,9.11,2.83,7.4,3DGapFade,B,ETF
SLV,2026-01-26,14:00,100.48,-1.12,-5.83,-2.04,-0.05,False,True,7.38,-0.02,3.95,1.54,2.15,3DGapFade,B,ETF
SLV,2026-01-26,15:00,97.7,1.68,-8.43,-3.96,-0.21,True,True,7.38,-2.79,0.33,-1.24,-0.63,3DGapFade,B,ETF
SLV,2026-01-26,15:45,97.97,1.41,-8.18,-3.4,-0.09,True,True,7.38,-2.52,0.45,-0.36,-0.36,3DGapFade,B,ETF
GLD,2026-01-29,09:30,508.67,0.16,-0.2,-0.04,,True,False,0.04,-1.07,7.9,0.89,2.54,3DGapFade,A,ETF
GLD,2026-01-29,09:45,506.53,0.58,-0.62,-0.25,-0.21,True,False,0.04,-1.48,7.51,2.85,2.13,3DGapFade,A,ETF
GLD,2026-01-29,10:00,504.14,1.05,-1.09,-0.53,-0.19,True,False,0.04,-1.95,7.07,4.71,1.67,3DGapFade,A,ETF
GLD,2026-01-29,10:30,480.38,5.72,-5.75,-2.98,-1.57,True,False,0.04,-6.57,2.47,0.7,-3.2,3DGapFade,A,ETF
GLD,2026-01-29,11:00,477.01,6.38,-6.41,-2.56,-0.27,True,False,0.04,-7.22,0.16,-2.17,-3.93,3DGapFade,A,ETF
GLD,2026-01-29,11:30,487.37,4.35,-4.38,-0.28,-0.06,True,False,0.04,-5.21,1.45,0.43,-1.72,3DGapFade,A,ETF
GLD,2026-01-29,12:00,485.28,4.76,-4.79,-0.63,-0.05,True,False,0.04,-5.62,0.14,-1.38,-2.16,3DGapFade,A,ETF
GLD,2026-01-29,13:00,491.13,3.61,-3.64,0.52,0.01,True,False,0.04,-4.48,1.17,0.21,-0.94,3DGapFade,A,ETF
GLD,2026-01-29,14:00,489.57,3.91,-3.95,0.16,0.01,True,False,0.04,-4.78,0.86,0.59,-1.26,3DGapFade,A,ETF
GLD,2026-01-29,15:00,487.13,4.39,-4.43,-0.33,-0.0,True,False,0.04,-5.26,0.36,-0.32,-1.77,3DGapFade,A,ETF
GLD,2026-01-29,15:45,492.67,3.31,-3.34,0.8,0.01,True,False,0.04,-4.18,0.02,-0.62,-0.62,3DGapFade,A,ETF
EWY,2026-02-26,09:30,153.04,0.17,-0.41,-0.11,,True,False,0.24,-2.45,4.22,2.0,1.73,3DGapFade,A,ETF
EWY,2026-02-26,09:45,152.0,0.85,-1.44,-0.73,-0.06,True,True,0.6,-3.12,3.57,2.28,1.05,3DGapFade,A,ETF
EWY,2026-02-26,10:00,149.98,2.17,-2.75,-1.2,-0.86,True,True,0.6,-4.4,2.27,1.88,-0.28,3DGapFade,A,ETF
EWY,2026-02-26,10:30,147.16,4.01,-4.58,-2.03,-0.71,True,True,0.6,-6.2,0.13,-1.52,-2.21,3DGapFade,A,ETF
EWY,2026-02-26,11:00,149.39,2.55,-3.13,-0.35,-0.03,True,True,0.6,-4.78,0.64,-0.81,-0.68,3DGapFade,A,ETF
EWY,2026-02-26,11:30,150.6,1.76,-2.35,0.46,0.02,True,True,0.6,-4.01,1.43,1.05,0.13,3DGapFade,A,ETF
EWY,2026-02-26,12:00,149.02,2.8,-3.37,-0.56,-0.03,True,True,0.6,-5.02,0.39,-0.09,-0.93,3DGapFade,A,ETF
EWY,2026-02-26,13:00,148.79,2.95,-3.52,-0.66,-0.02,True,True,0.6,-5.16,0.13,-0.17,-1.08,3DGapFade,A,ETF
EWY,2026-02-26,14:00,150.12,2.08,-2.66,0.24,0.0,True,True,0.6,-4.32,0.12,-0.25,-0.19,3DGapFade,A,ETF
EWY,2026-02-26,15:00,150.49,1.84,-2.42,0.45,0.01,True,True,0.6,-4.08,0.36,0.28,0.06,3DGapFade,A,ETF
EWY,2026-02-26,15:45,150.32,1.95,-2.53,0.33,0.01,True,True,0.6,-4.19,0.22,-0.05,-0.05,3DGapFade,A,ETF
GLW,2026-02-26,09:30,157.26,0.69,-0.99,-0.24,,True,False,0.3,-3.7,5.63,1.68,4.41,GapDownTrendBreak,C,Medium
GLW,2026-02-26,09:45,156.0,1.49,-1.81,-0.25,-0.8,True,True,0.33,-4.47,4.87,2.56,3.64,GapDownTrendBreak,C,Medium
GLW,2026-02-26,10:00,154.62,2.36,-2.68,-0.29,-0.84,True,True,0.33,-5.32,4.02,1.4,2.78,GapDownTrendBreak,C,Medium
GLW,2026-02-26,10:30,152.46,3.73,-4.04,-1.33,-0.32,True,True,0.33,-6.64,2.66,0.36,1.4,GapDownTrendBreak,C,Medium
GLW,2026-02-26,11:00,151.91,4.07,-4.39,-1.54,-0.08,True,True,0.33,-6.97,2.31,-1.04,1.05,GapDownTrendBreak,C,Medium
GLW,2026-02-26,11:30,153.49,3.08,-3.39,-0.32,-0.05,True,True,0.33,-6.01,3.32,0.3,2.07,GapDownTrendBreak,C,Medium
GLW,2026-02-26,12:00,153.03,3.37,-3.68,-0.57,-0.04,True,True,0.33,-6.29,3.03,1.55,1.77,GapDownTrendBreak,C,Medium
GLW,2026-02-26,13:00,150.0,5.28,-5.59,-2.34,-0.09,True,True,0.33,-8.14,1.07,-0.02,-0.21,GapDownTrendBreak,C,Medium
GLW,2026-02-26,14:00,148.96,5.94,-6.24,-2.73,-0.11,True,True,0.33,-8.78,0.18,-1.39,-0.91,GapDownTrendBreak,C,Medium
GLW,2026-02-26,15:00,150.35,5.05,-5.37,-1.65,-0.02,True,True,0.33,-7.93,0.6,0.44,0.02,GapDownTrendBreak,C,Medium
GLW,2026-02-26,15:45,150.46,4.99,-5.3,-1.45,-0.04,True,True,0.33,-7.86,0.21,0.09,0.09,GapDownTrendBreak,C,Medium
CAR,2026-04-22,09:30,785.84,-1.4,-1.75,0.06,,False,False,3.21,-1.03,45.54,3.67,43.75,3DGapFade,B,Medium
CAR,2026-04-22,09:45,795.46,-2.64,-6.16,-1.06,2.38,False,True,9.38,0.19,46.2,6.47,44.43,3DGapFade,B,Medium
CAR,2026-04-22,10:00,757.0,2.32,-10.7,-3.97,-1.95,True,True,9.38,-4.66,43.46,3.44,41.61,3DGapFade,B,Medium
CAR,2026-04-22,10:30,730.99,5.68,-13.77,-5.62,-0.9,True,True,9.38,-7.93,41.45,-0.2,39.53,3DGapFade,B,Medium
CAR,2026-04-22,11:00,732.43,5.49,-13.6,-4.3,-0.59,True,True,9.38,-7.75,41.57,0.4,39.65,3DGapFade,B,Medium
CAR,2026-04-22,11:30,729.5,5.87,-13.94,-4.27,-0.17,True,True,9.38,-8.12,41.33,4.32,39.41,3DGapFade,B,Medium
CAR,2026-04-22,12:00,698.0,9.93,-17.66,-6.8,-1.02,True,True,9.38,-12.09,38.68,11.51,36.67,3DGapFade,B,Medium
CAR,2026-04-22,13:00,623.8,19.51,-26.41,-13.1,-0.71,True,True,9.38,-21.43,31.39,7.5,29.14,3DGapFade,B,Medium
CAR,2026-04-22,14:00,538.07,30.57,-36.53,-22.0,-0.95,True,True,9.38,-32.23,20.46,2.56,17.85,3DGapFade,B,Medium
CAR,2026-04-22,15:00,484.98,37.42,-42.79,-26.62,-1.31,True,True,9.38,-38.92,11.75,3.09,8.85,3DGapFade,B,Medium
CAR,2026-04-22,15:45,458.0,40.9,-45.97,-28.09,-1.26,True,True,9.38,-42.32,6.55,3.48,3.48,3DGapFade,B,Medium
BE,2026-04-30,09:30,289.4,2.14,-2.39,-0.63,,True,False,0.26,-2.87,9.63,7.53,2.16,2DGapFade,B,Medium
BE,2026-04-30,09:45,277.57,6.14,-6.38,-2.05,-2.69,True,False,0.26,-6.84,5.78,3.51,-2.01,2DGapFade,B,Medium
BE,2026-04-30,10:00,267.61,9.51,-9.74,-2.92,-2.73,True,False,0.26,-10.18,1.24,0.53,-5.8,2DGapFade,B,Medium
BE,2026-04-30,10:30,266.2,9.99,-10.22,-2.65,-0.36,True,False,0.26,-10.65,0.07,-3.39,-6.37,2DGapFade,B,Medium
BE,2026-04-30,11:00,275.21,6.94,-7.18,0.72,0.1,True,False,0.26,-7.63,1.9,0.67,-2.88,2DGapFade,B,Medium
BE,2026-04-30,11:30,273.38,7.56,-7.8,0.08,-0.03,True,False,0.26,-8.24,1.0,0.33,-3.57,2DGapFade,B,Medium
BE,2026-04-30,12:00,272.47,7.87,-8.1,-0.23,-0.01,True,False,0.26,-8.55,0.68,-0.4,-3.92,2DGapFade,B,Medium
BE,2026-04-30,13:00,276.0,6.67,-6.91,1.04,0.03,True,False,0.26,-7.36,1.95,-2.08,-2.59,2DGapFade,B,Medium
BE,2026-04-30,14:00,281.08,4.95,-5.2,2.55,0.05,True,False,0.26,-5.66,3.72,0.34,-0.73,2DGapFade,B,Medium
BE,2026-04-30,15:00,277.76,6.07,-6.32,1.15,0.04,True,False,0.26,-6.77,2.57,2.53,-1.94,2DGapFade,B,Medium
BE,2026-04-30,15:45,278.44,5.85,-6.09,1.37,0.02,True,False,0.26,-6.54,0.02,-1.69,-1.69,2DGapFade,B,Medium
SNDK,2026-05-06,09:30,1431.46,0.41,-0.41,0.15,,True,False,0.0,-5.21,6.56,3.36,1.53,3DGapFade,B,Large
SNDK,2026-05-06,09:45,1408.09,2.04,-2.2,-0.33,-1.16,True,True,0.16,-6.76,5.01,3.49,-0.11,3DGapFade,B,Large
SNDK,2026-05-06,10:00,1383.38,3.76,-3.91,-1.71,-0.38,True,True,0.16,-8.39,3.31,2.31,-1.9,3DGapFade,B,Large
SNDK,2026-05-06,10:30,1351.42,5.98,-6.13,-2.4,-0.79,True,True,0.16,-10.51,0.38,-3.74,-4.31,3DGapFade,B,Large
SNDK,2026-05-06,11:00,1401.94,2.47,-2.62,1.26,0.11,True,True,0.16,-7.16,2.63,-1.21,-0.55,3DGapFade,B,Large
SNDK,2026-05-06,11:30,1418.93,1.29,-1.44,2.02,0.19,True,True,0.16,-6.04,3.8,1.6,0.66,3DGapFade,B,Large
SNDK,2026-05-06,12:00,1396.29,2.86,-3.02,0.3,0.02,True,True,0.16,-7.54,2.24,1.27,-0.95,3DGapFade,B,Large
SNDK,2026-05-06,13:00,1376.2,4.26,-4.41,-1.06,-0.03,True,True,0.16,-8.87,0.81,-0.52,-2.43,3DGapFade,B,Large
SNDK,2026-05-06,14:00,1378.03,4.13,-4.28,-0.88,-0.02,True,True,0.16,-8.75,0.95,0.23,-2.29,3DGapFade,B,Large
SNDK,2026-05-06,15:00,1394.0,3.02,-3.17,0.32,-0.0,True,True,0.16,-7.69,0.55,-0.71,-1.12,3DGapFade,B,Large
SNDK,2026-05-06,15:45,1405.12,2.25,-2.4,1.08,0.02,True,True,0.16,-6.95,0.5,-0.32,-0.32,3DGapFade,B,Large
SOXL,2026-05-12,09:30,173.75,2.18,-2.28,-0.57,,True,False,0.11,-6.02,13.34,0.22,0.69,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,09:45,180.66,-1.71,-0.87,1.79,1.57,False,True,2.6,-2.28,16.65,2.83,4.49,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,10:00,173.37,2.39,-4.87,-1.93,-0.39,True,True,2.6,-6.22,13.15,3.62,0.48,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,10:30,167.1,5.92,-8.31,-4.5,-0.67,True,True,2.6,-9.61,9.89,1.61,-3.26,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,11:00,164.4,7.44,-9.79,-4.71,-0.45,True,True,2.6,-11.07,8.41,4.5,-4.95,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,11:30,157.0,11.61,-13.85,-7.46,-0.98,True,True,2.6,-15.08,4.09,1.04,-9.9,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,12:00,155.37,12.53,-14.74,-7.38,-0.57,True,True,2.6,-15.96,3.08,0.68,-11.05,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,13:00,152.38,14.21,-16.38,-7.82,-0.38,True,True,2.6,-17.57,0.47,-4.8,-13.23,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,14:00,160.38,9.71,-12.0,-2.27,-0.07,True,True,2.6,-13.25,0.16,-2.82,-7.59,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,15:00,162.56,8.48,-10.8,-0.87,-0.02,True,True,2.6,-12.07,0.07,-3.03,-6.14,GapDownTrendBreak,B,ETF
SOXL,2026-05-12,15:45,169.79,4.41,-6.83,3.37,0.13,True,True,2.6,-8.16,0.34,-1.62,-1.62,GapDownTrendBreak,B,ETF
MU,2026-05-12,09:30,763.92,1.39,-1.43,-0.43,,True,False,0.04,-3.03,7.5,-0.2,-0.24,GapDownTrendBreak,B,Large
MU,2026-05-12,09:45,776.34,-0.21,-0.36,1.04,0.15,False,True,0.57,-1.46,8.98,1.42,1.36,GapDownTrendBreak,B,Large
MU,2026-05-12,10:00,765.46,1.19,-2.21,-0.53,0.15,True,True,1.04,-2.84,7.69,2.42,-0.04,GapDownTrendBreak,B,Large
MU,2026-05-12,10:30,746.9,3.59,-4.58,-2.49,-0.36,True,True,1.04,-5.19,5.4,-0.22,-2.53,GapDownTrendBreak,B,Large
MU,2026-05-12,11:00,748.57,3.37,-4.37,-1.86,-0.15,True,True,1.04,-4.98,5.61,1.72,-2.3,GapDownTrendBreak,B,Large
MU,2026-05-12,11:30,735.7,5.03,-6.01,-3.01,-0.31,True,True,1.04,-6.61,3.96,1.73,-4.09,GapDownTrendBreak,B,Large
MU,2026-05-12,12:00,723.0,6.67,-7.63,-4.07,-0.45,True,True,1.04,-8.23,2.27,0.71,-5.91,GapDownTrendBreak,B,Large
MU,2026-05-12,13:00,717.75,7.35,-8.31,-3.79,-0.26,True,True,1.04,-8.89,0.53,-2.11,-6.69,GapDownTrendBreak,B,Large
MU,2026-05-12,14:00,740.15,4.46,-5.44,-0.45,-0.03,True,True,1.04,-6.05,0.17,-1.77,-3.46,GapDownTrendBreak,B,Large
MU,2026-05-12,15:00,746.88,3.59,-4.58,0.38,0.0,True,True,1.04,-5.19,0.52,-0.59,-2.53,GapDownTrendBreak,B,Large
MU,2026-05-12,15:45,757.2,2.26,-3.27,1.68,0.05,True,True,1.04,-3.88,0.14,-1.13,-1.13,GapDownTrendBreak,B,Large
INTC,2026-05-12,09:30,123.76,0.49,-0.63,0.01,,True,False,0.14,-4.63,7.07,0.09,2.55,GapDownTrendBreak,B,Large
INTC,2026-05-12,09:45,126.85,-2.0,-0.74,1.24,1.26,False,True,2.76,-2.24,9.34,2.89,4.93,GapDownTrendBreak,B,Large
INTC,2026-05-12,10:00,123.64,0.57,-3.24,-1.27,-0.05,True,True,2.76,-4.71,6.99,2.71,2.47,GapDownTrendBreak,B,Large
INTC,2026-05-12,10:30,120.29,3.27,-5.87,-3.2,-0.45,True,True,2.76,-7.3,4.4,1.46,-0.25,GapDownTrendBreak,B,Large
INTC,2026-05-12,11:00,118.53,4.69,-7.25,-3.4,-0.42,True,True,2.76,-8.66,2.98,1.75,-1.74,GapDownTrendBreak,B,Large
INTC,2026-05-12,11:30,116.46,6.35,-8.87,-4.19,-0.49,True,True,2.76,-10.25,1.25,-0.46,-3.55,GapDownTrendBreak,B,Large
INTC,2026-05-12,12:00,117.0,5.92,-8.44,-3.34,-0.17,True,True,2.76,-9.84,1.71,-0.15,-3.07,GapDownTrendBreak,B,Large
INTC,2026-05-12,13:00,115.9,6.81,-9.31,-3.59,-0.2,True,True,2.76,-10.69,0.23,-1.28,-4.06,GapDownTrendBreak,B,Large
INTC,2026-05-12,14:00,117.45,5.56,-8.09,-2.01,-0.06,True,True,2.76,-9.49,0.44,-1.03,-2.68,GapDownTrendBreak,B,Large
INTC,2026-05-12,15:00,117.6,5.44,-7.97,-1.76,-0.04,True,True,2.76,-9.37,0.17,-1.23,-2.55,GapDownTrendBreak,B,Large
INTC,2026-05-12,15:45,119.64,3.8,-6.38,-0.01,-0.0,True,True,2.76,-7.8,0.01,-0.8,-0.8,GapDownTrendBreak,B,Large
SNDK,2026-05-12,09:30,1471.08,1.4,-1.44,-0.42,,True,False,0.04,-5.18,7.08,0.07,1.29,GapDownTrendBreak,B,Large
SNDK,2026-05-12,09:45,1499.27,-0.49,-0.25,1.16,0.33,False,True,0.74,-3.36,8.82,2.42,3.15,GapDownTrendBreak,B,Large
SNDK,2026-05-12,10:00,1470.0,1.47,-2.54,-0.77,-0.04,True,True,1.09,-5.25,7.01,3.48,1.22,GapDownTrendBreak,B,Large
SNDK,2026-05-12,10:30,1418.83,4.9,-5.93,-3.37,-0.6,True,True,1.09,-8.55,3.65,-0.66,-2.34,GapDownTrendBreak,B,Large
SNDK,2026-05-12,11:00,1428.17,4.28,-5.31,-1.96,-0.21,True,True,1.09,-7.94,4.28,1.39,-1.67,GapDownTrendBreak,B,Large
SNDK,2026-05-12,11:30,1408.34,5.61,-6.63,-2.86,-0.3,True,True,1.09,-9.22,2.94,0.23,-3.1,GapDownTrendBreak,B,Large
SNDK,2026-05-12,12:00,1405.16,5.82,-6.84,-2.74,-0.21,True,True,1.09,-9.43,2.72,0.75,-3.34,GapDownTrendBreak,B,Large
SNDK,2026-05-12,13:00,1379.08,7.57,-8.57,-3.78,-0.2,True,True,1.09,-11.11,0.49,-2.13,-5.29,GapDownTrendBreak,B,Large
SNDK,2026-05-12,14:00,1408.47,5.6,-6.62,-1.43,-0.03,True,True,1.09,-9.21,0.92,-0.74,-3.09,GapDownTrendBreak,B,Large
SNDK,2026-05-12,15:00,1402.05,6.03,-7.05,-1.78,-0.04,True,True,1.09,-9.63,0.22,-1.4,-3.56,GapDownTrendBreak,B,Large
SNDK,2026-05-12,15:45,1450.72,2.77,-3.82,1.62,0.05,True,True,1.09,-6.49,0.39,-0.09,-0.09,GapDownTrendBreak,B,Large
