cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1794669,"Shift4 Payments, Inc.","FOUR, FOUR-PA",2025-07-03,2025-07-03,0001193125-25-155254,"1.01,2.01,2.03,7.01,9.01",7389.0,8-K,"FOUR,FOUR-PA","NYSE,NYSE",7389.0,"Services-Business Services, NEC","Shift4 Payments, Inc.","Shift4 Payments, Inc.",,,6,2025-06-17,2025-06-04,False,False,True,,FOUR,FOUR,0.0,,,,llm,False,True,
1866001,JVSPAC Acquisition Corp.,"JVSA, JVSAR, JVSAU",2025-06-30,2025-07-09,0001213900-25-062164,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,9.01",6770.0,8-K,,,6770.0,Blank Checks,JVSPAC Acquisition Corp.,,2024-04-08,425,1,2025-06-25,2025-06-24,True,True,False,"April 8, 2024",JVSA,JVSA,5135530.0,,,,vote8k,False,True,
1818605,Distoken Acquisition Corp,,2025-07-09,2025-07-15,0001641172-25-019753,"1.01,2.01,3.03,5.01,5.02,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,Distoken Acquisition Corp,,2024-05-20,425,3,2025-06-05,2025-05-30,True,True,False,,DIST,,601118.0,,,11.86,llm,True,True,
2038439,"VisionWave Holdings, Inc.",VWAV,2025-07-14,2025-07-15,0001731122-25-000977,"1.01,2.01,3.03,5.01,5.02,5.03,5.06,7.01,9.01",7372.0,8-K,"VWAV,VWAVW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,"VisionWave Holdings, Inc.",,2025-01-24,S-4,0,,,False,False,False,,,VWAV,,,,,,False,False,
1571329,Logan Ridge Finance Corp.,LRFC,2025-07-15,2025-07-16,0001628280-25-035073,"1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",,8-K,,,,,Logan Ridge Finance Corp.,Capitala Finance Corp.,2025-01-30,425,13,2025-06-23,2025-06-20,True,False,False,,LRFC,LRFC,,,,,,False,False,
4447,HESS CORP,HES,2025-07-18,2025-07-18,0000950142-25-001950,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",2911.0,8-K,,,2911.0,Petroleum Refining,HESS CORP,AMERADA HESS CORP,2023-10-23,425,19,2025-05-16,2025-05-14,True,False,False,,HES,HES,,,,,,False,False,
1859807,"Profusa, Inc.","NVAC, PFSA, NVACR, NVACW",2025-07-11,2025-07-18,0001213900-25-065686,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.06,8.01,9.01",3841.0,8-K,"PFSA,NVACW","Nasdaq,OTC",3841.0,Surgical & Medical Instruments & Apparatus,"Profusa, Inc.",NorthView Acquisition Corp,2023-01-26,425,6,2025-06-13,2025-06-09,True,False,True,"Profusa, Inc",NVAC,PFSA,52784.0,,,,vote8k,False,True,
2051380,GrabAGun Digital Holdings Inc.,"PEW, PEW-WT",2025-07-15,2025-07-18,0001213900-25-065768,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,8.01,9.01",5940.0,8-K,"PEW,PEW-WT","NYSE,NYSE",5940.0,Retail-Miscellaneous Shopping Goods Stores,GrabAGun Digital Holdings Inc.,,2025-03-24,425,1,2025-07-18,2025-07-15,True,False,False,Colombier continuing as the surviving corporation and as,,PEW,0.0,,,,super8k,True,True,
1471265,"Northwest Bancshares, Inc.",NWBI,2025-07-25,2025-07-28,0001471265-25-000123,"2.01,5.02,8.01,9.01",6021.0,8-K,NWBI,Nasdaq,6021.0,National Commercial Banks,"Northwest Bancshares, Inc.",,2015-03-09,S-4,17,2025-04-18,2025-04-17,False,False,False,"Penns Woods Bancorp, Inc",,,,,,,,False,False,
716605,PENNS WOODS BANCORP INC,PWOD,2025-07-24,2025-07-28,0001104659-25-071025,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,PENNS WOODS BANCORP INC,,1998-10-16,S-4,19,2025-04-23,2025-04-22,False,False,False,"Northwest Bancshares, Inc",PWOD,PWOD,,,,,,False,False,
1835579,"ImageneBio, Inc.",IKNA,2025-07-25,2025-07-29,0001193125-25-167089,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,7.01,9.01",2836.0,8-K,IMA,Nasdaq,2836.0,"Biological Products, (No Diagnostic Substances)","ImageneBio, Inc.","Ikena Oncology, Inc.",2024-12-23,425,5,2025-07-15,2025-07-15,True,False,True,Inmagene Biopharmaceuticals,IKNA,IMA,,,,,,False,False,
1620280,Uniti Group Inc.,UNIT,2025-08-01,2025-08-01,0000950103-25-009717,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,Uniti Group LLC,"Uniti Group Inc.; COMMUNICATIONS SALES & LEASING, INC.",2024-05-03,425,11,2025-05-30,2025-05-29,True,False,True,,UNIT,UNIT,,,10.5,,near8k,False,True,10.5
779227,STEELE BANCORP INC,MIFF,2025-08-01,2025-08-01,0001437749-25-024286,"2.01,5.02,5.03,9.01",6022.0,8-K,STLE,OTC,6022.0,State Commercial Banks,STEELE BANCORP INC,MIFFLINBURG BANCORP INC,2024-09-25,425,1,2025-04-23,2025-04-23,True,False,True,Northumberland Bancorp,,,,,,,,False,False,
1869105,"BridgeBio Oncology Therapeutics, Inc.",HLXB,2025-08-11,2025-08-13,0001213900-25-075190,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834.0,8-K,BBOT,Nasdaq,2834.0,Pharmaceutical Preparations,"BridgeBio Oncology Therapeutics, Inc.",Helix Acquisition Corp. II,2025-02-28,425,1,2025-08-04,2025-08-04,True,False,True,"Helix II Merger Sub, Inc",HLXB,BBOT,7119750.0,,,10.7173,super8k,True,True,
96793,SUNLINK HEALTH SYSTEMS INC,SSY,2025-08-14,2025-08-14,0001641172-25-024195,"2.01,3.01,3.03,5.01,5.02,8.01,9.01",8062.0,8-K,,,8062.0,"Services-General Medical & Surgical Hospitals, NEC",SUNLINK HEALTH SYSTEMS INC,KRUG INTERNATIONAL CORP,2025-01-08,425,17,2025-08-05,2025-08-04,True,False,False,"Regional Health Properties, Inc",SSY,SSY,0.0,,,,llm,False,True,
1004724,"REGIONAL HEALTH PROPERTIES, INC","RHEP, RHEPA, RHEPB",2025-08-14,2025-08-14,0001641172-25-024187,"1.01,2.01,2.03,3.03,5.02,8.01,9.01",6519.0,8-K,"RHEP,RHEPA,RHEPB,RHEPZ","OTC,OTC,OTC,OTC",6519.0,"Lessors of  Real Property, NEC","REGIONAL HEALTH PROPERTIES, INC","ADCARE HEALTH SYSTEMS, INC; ADCARE HEALTH SYSTEMS INC",2023-02-17,425,27,2025-08-05,2025-08-04,True,False,False,"SunLink Health Systems, Inc",,,0.0,,,,llm,False,True,
1946573,"Kindly MD, Inc.","NAKA, NAKAW",2025-08-11,2025-08-15,0001213900-25-077579,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",8000.0,8-K,"NAKA,NAKAW","Nasdaq,OTC",6199.0,Finance Services,Nakamoto Inc.,"Kindly MD, Inc.",,,3,2025-06-20,2025-06-19,False,False,True,"Merger, dated as of May 12, 2025",NAKA,NAKA,,,5.0,,super8k,False,True,5.0
727207,"Accelerate Diagnostics, Inc",AXDXQ,2025-08-08,2025-08-18,0001104659-25-079855,"1.01,1.03,2.01,9.01",3826.0,8-K,,,3826.0,Laboratory Analytical Instruments,"Accelerate Diagnostics, Inc",ACCELR8 TECHNOLOGY CORP,,,16,2024-05-13,2024-05-07,False,False,False,,AXDX,AXDXQ,,,,,,False,False,
316253,ENZO BIOCHEM INC,ENZB,2025-08-20,2025-08-20,0001213900-25-078736,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)",ENZO BIOCHEM INC,,2023-04-13,PREM14A,18,2025-08-19,2025-08-19,False,False,False,,OTC,OTC,,,,,,False,False,
1210708,"Hudson Global, Inc.",HSON,2025-08-22,2025-08-22,0001193125-25-185799,"2.01,5.02,7.01,9.01",7363.0,8-K,"STRR,STRRP","Nasdaq,Nasdaq",7363.0,Services-Help Supply Services,"Star Equity Holdings, Inc.","Hudson Global, Inc.; HUDSON HIGHLAND GROUP INC; HUDSON HIGHLAND  INC; TMP WORLDWIDE SEARCH INC",2025-05-22,425,17,2025-08-21,2025-08-21,True,False,True,,HSON,HSON,,,,,,False,False,
707388,"STAR EQUITY HOLDINGS, INC.","STRR, STRRP",2025-08-22,2025-08-22,0001193125-25-185785,"2.01,3.01,3.03,5.01,5.02,7.01,9.01",3845.0,8-K,,,3845.0,Electromedical & Electrotherapeutic Apparatus,"STAR OPERATING COMPANIES, INC.","STAR EQUITY HOLDINGS, INC.; DIGIRAD CORP",2025-05-22,425,18,2025-08-21,2025-08-21,True,False,True,,STRR,STRR,,,,,,False,False,
1899883,FTAI Infrastructure Inc.,FIP,2025-08-25,2025-08-25,0001140361-25-032534,"1.01,1.02,2.01,2.03,3.02,3.03,8.01,9.01",4011.0,8-K,FIP,Nasdaq,4011.0,"Railroads, Line-Haul Operating",FTAI Infrastructure Inc.,FTAI Infrastructure LLC,,,3,2025-05-30,2025-05-29,False,False,False,,FIP,FIP,44710000.0,,10.5,,super8k,False,False,10.5
1618921,"Walgreens Boots Alliance, Inc.",WBA,2025-08-28,2025-08-28,0001193125-25-190603,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",5912.0,8-K,,,5912.0,Retail-Drug Stores and Proprietary Stores,"Walgreens Boots Alliance, Inc.",,2014-09-16,S-4,12,2025-07-11,2025-07-11,False,False,False,,WBA,WBA,,,,,,False,False,
1410098,CorMedix Inc.,CRMD,2025-08-28,2025-09-02,0001213900-25-082956,"1.01,2.01,3.02,5.02,7.01,9.01",2834.0,8-K,CRMD,Nasdaq,2834.0,Pharmaceutical Preparations,CorMedix Inc.,,,,20,2025-06-25,2025-06-24,False,False,False,"Melinta Therapeutics, LLC",CRMD,CRMD,,,70.0,,near8k,False,False,70.0
1518715,Mechanics Bancorp,HMST,2025-08-26,2025-09-02,0001140361-25-033560,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6022.0,8-K,MCHB,Nasdaq,6022.0,State Commercial Banks,Mechanics Bancorp,"HomeStreet, Inc.",2024-01-16,425,17,2025-08-22,2025-08-21,True,False,True,"Merger, dated as of March 28, 2025",HMST,MCHB,,,,,,False,False,
1108134,Beacon Financial Corp,BHLB,2025-09-01,2025-09-02,0001104659-25-086043,"2.01,2.03,3.01,5.02,5.03,8.01,9.01",6036.0,8-K,BBT,NYSE,6036.0,"Savings Institutions, Not Federally Chartered",Beacon Financial Corp,BERKSHIRE HILLS BANCORP INC,2024-12-16,425,18,2025-05-22,2025-05-21,True,False,True,"Brookline Bancorp, Inc",,BBT,,,,,,False,False,
1049782,BROOKLINE BANCORP INC,BRKL,2025-09-01,2025-09-02,0001104659-25-086054,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6035.0,8-K,,,6035.0,"Savings Institution, Federally Chartered",BROOKLINE BANCORP INC,,2024-12-16,425,17,2025-05-22,2025-05-21,True,False,False,"Beacon Financial Corporation, Inc",BRKL,BRKL,,,,,,False,False,
1755953,"Gryphon Digital Mining, Inc.",GRYP,2025-09-02,2025-09-03,0001213900-25-083726,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6199.0,8-K,ABTC,Nasdaq,6199.0,Finance Services,American Bitcoin Corp.,"American Bitcoin Corp. /DE/; Gryphon Digital Mining, Inc.; Akerna Corp.; MTech Acquisition Holdings Inc.",2023-03-24,425,16,2025-08-29,2025-08-27,True,False,True,Gryphon,GRYP,ABTC,,,,,,False,False,
1089063,"DICK'S SPORTING GOODS, INC.",DKS,2025-09-08,2025-09-08,0001140361-25-034244,"2.01,7.01,9.01",5940.0,8-K,DKS,NYSE,5940.0,Retail-Miscellaneous Shopping Goods Stores,"DICK'S SPORTING GOODS, INC.",DICKS SPORTING GOODS INC,2025-05-15,425,17,2025-06-13,2025-06-11,True,False,False,Merger,DKS,DKS,,,,,,False,False,
2066659,"Beach Acquisition Co Parent, LLC",,2025-09-12,2025-09-12,0000950142-25-002428,"1.01,2.01,2.03,5.02,5.03,8.01,9.01",3140.0,8-K,,,3140.0,"Footwear, (No Rubber)","Beach Acquisition Co Parent, LLC",,2025-05-05,425,0,,,True,False,False,Fund VI or its affiliates,,,,,,,,False,False,
1920406,"Strive, Inc.",ASST,2025-09-08,2025-09-12,0001213900-25-087278,"1.01,1.02,2.01,2.04,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6199.0,8-K,"ASST,SATA","Nasdaq,Nasdaq",6199.0,Finance Services,"Strive, Inc.","Strive, Inc.; Asset Entities Inc.",2025-05-07,425,5,2025-09-09,2025-09-09,True,False,True,Strive,ASST,ASST,,,,,,False,False,
1065837,SKECHERS USA INC,SKX,2025-09-12,2025-09-12,0001193125-25-201846,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",3140.0,8-K,,,3140.0,"Footwear, (No Rubber)",SKECHERS USA INC,,2025-05-05,425,18,2025-05-21,2025-05-20,True,False,False,Parent and Fund VI or its affiliates,SKX,SKX,,,,,,False,False,
1865200,"Angel Studios, Inc.","ANGX, PORT, PORTU, PORTW",2025-09-10,2025-09-16,0001104659-25-090427,"1.01,2.01,3.03,5.01,5.02,5.03,5.06,9.01",7812.0,8-K,ANGX,NYSE,7812.0,Services-Motion Picture & Video Tape Production,"Angel Studios, Inc.",Southport Acquisition Corp,2024-09-11,425,4,2025-08-25,2025-08-25,True,False,True,"Merger, dated as of September 11, 2024",OTC,,50.0,,,11.54,llm,False,True,
2051820,Mount Logan Capital Inc.,MLCI,2025-09-12,2025-09-16,0002051820-25-000124,"2.01,2.03,3.03,5.01,5.02,5.03,7.01,9.01",6282.0,8-K,"MLCI,MLCIL","Nasdaq,Nasdaq",6282.0,Investment Advice,Mount Logan Capital Inc.,"Yukon New Parent, Inc.",2025-01-17,425,0,,,True,False,True,,,MCLI,,,,,,False,False,
1913577,"Semnur Pharmaceuticals, Inc.","SMNR, DNQAF, DNQUF, DNQWF",2025-09-22,2025-09-26,0001193125-25-220455,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834.0,8-K,"SMNR,SMNRW","OTC,OTC",2834.0,Pharmaceutical Preparations,"Semnur Pharmaceuticals, Inc.",Denali Capital Acquisition Corp.,2023-04-12,425,5,2025-09-04,2025-09-03,True,False,True,"August 30, 2024",DNQUF,SMNR,0.0,,,,llm,False,True,
