cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip,theme,year,era,premium_entry,high_redemption,ann_popped
1722438,"Doma Holdings, Inc.","DOMA, DOMAW",2021-07-28,2021-08-03,0001628280-21-015371,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",6361.0,8-K,,,6361.0,Title Insurance,"Doma Holdings, Inc.",Capitol Investment Corp. V,2021-03-03,425,1,2021-07-28,2021-07-27,True,False,True,"March 2, 2021 and amended on March 18, 2021",CAP,DOMA,29484128.0,,,10.0,super8k,True,True,,DOMA,2021-07-29,DOMA,CAP,0.0,True,2021-07-29,6361.0,TITLE INSURANCE,"Doma Holdings, Inc.",2577368193.58,,34500000.0,ok,first_aggs_bar,85.5,5015872.0,85.5,other,1,False,2021-03-03,9.97,4.01,1.5,5.82,70.8,-12.15,8.89,2021-07-28,7.95,-10.57,2021-07-29,8.2,6.99,8.8,923063.0,3.14,-12.08,10.69,-13.96,-9.31,-1.64,4.53,10.69,-19.23,0.0,1.0,False,fintech,2021,2020-21,False,False,True
1794905,"Cyxtera Technologies, Inc.",,2021-07-29,2021-08-04,0001193125-21-236394,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",7370.0,8-K,,,7370.0,"Services-Computer Programming, Data Processing, Etc.","Cyxtera Technologies, Inc.",STARBOARD VALUE ACQUISITION CORP.,2021-05-13,PREM14A,1,2021-07-29,2021-07-28,False,False,True,Merger Sub 2 surviving such merger as,SVAC,CYXT,26176891.0,,,10.0,super8k,True,True,,CYXT,2021-07-30,CYXT,SVAC,0.0,True,2021-07-30,7370.0,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","Cyxtera Technologies, Inc. Class A Common Stock",1565179518.2,,40420000.0,ok,first_aggs_bar,64.8,14243109.0,64.8,software_ai,1,True,2021-05-13,9.91,0.0,-0.2,0.1,0.6,-1.72,9.72,2021-07-29,9.55,-1.75,2021-07-30,9.46,9.49,9.69,89989.0,-0.94,-0.63,1.47,-7.12,-9.42,-8.06,-1.36,5.71,-13.61,0.0,1.0,False,other,2021,2020-21,False,False,False
1826018,"ROVER GROUP, INC.",,2021-07-30,2021-08-05,0001564590-21-041713,"1.01,1.02,2.01,3.02,3.03,4.01,5.02,7.01,9.01",7200.0,8-K,,,7200.0,Services-Personal Services,"ROVER GROUP, INC.",Nebula Caravel Acquisition Corp.,2021-02-11,425,1,2021-07-29,2021-07-28,True,False,True,Legacy Rover surviving as the surviving company and as,NEBC,ROVR,14677808.0,,,10.0,super8k,False,True,,ROVR,2021-08-02,ROVR,NEBC,0.0,True,2021-08-02,7200.0,SERVICES-PERSONAL SERVICES,"Rover Group, Inc. Class A Common Stock",2384401037.85,,27500000.0,ok,first_aggs_bar,53.4,12822192.0,53.4,consumer,0,False,2021-02-11,11.0,6.27,1.36,6.36,463.8,-11.12,9.91,2021-07-30,10.99,10.9,2021-08-02,12.0,11.67,12.0,1290656.0,9.19,6.19,9.19,5.73,7.46,8.83,-10.92,20.66,-12.85,0.0,3.0,False,other,2021,2020-21,True,False,True
1818201,CCC Intelligent Solutions Holdings Inc.,CCCS,2021-07-30,2021-08-05,0001193125-21-237930,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,9.01",7372.0,8-K,CCC,Nasdaq,7372.0,Services-Prepackaged Software,CCC Intelligent Solutions Holdings Inc.,Dragoneer Growth Opportunities Corp.,2021-02-03,425,1,2021-07-29,2021-07-29,True,False,True,"February 2, 2021",DGNR,CCCS,21009998.0,,,10.0,super8k,False,True,,CCC,2021-08-02,CCCS,DGNR,2.0,True,2021-08-02,7372.0,SERVICES-PREPACKAGED SOFTWARE,CCC Intelligent Solutions Holdings Inc. Common Stock,3474687973.12,,69000000.0,ok,ticker_event,30.4,47990002.0,30.4,software_ai,7,True,2021-02-03,13.85,16.25,-5.42,16.32,55.3,-30.08,9.16,2021-07-30,9.26,1.09,2021-08-02,9.77,10.06,10.75,548932.0,5.51,8.64,16.09,3.02,-3.89,-2.27,3.89,16.09,-7.34,0.0,3.0,False,fintech,2021,2020-21,False,False,True
1828105,Hippo Holdings Inc.,"HIPO, HIPO-WT",2021-08-02,2021-08-05,0001193125-21-237966,"2.01,3.02,3.03,5.01,5.02,5.03,5.06,8.01,9.01",6331.0,8-K,HIPO,NYSE,6331.0,"Fire, Marine & Casualty Insurance",Hippo Holdings Inc.,Reinvent Technology Partners Z; Reinvent Technology Partners B,2021-03-04,425,1,2021-07-30,2021-07-29,True,False,True,Hippo surviving as,RTPZ,HIPO,19261380.0,,89.5,,super8k,False,True,89.5,HIPO,2021-08-03,HIPO,RTPZ,1.0,True,2021-08-03,6331.0,"FIRE, MARINE & CASUALTY INSURANCE",Hippo Holdings Inc.,748792972.9200001,,23000000.0,ok,first_aggs_bar,83.7,3738620.0,83.7,fintech,1,True,2021-03-04,11.11,-5.49,-5.94,-1.44,27.5,-6.41,9.78,2021-08-02,9.79,0.1,2021-08-03,10.65,9.91,10.8162,246021.0,8.78,1.23,10.48,-1.84,-24.82,-30.34,-52.5,10.48,-53.01,0.0,1.0,False,fintech,2021,2020-21,False,False,False
1816048,Software Acquisition Group Inc. II,,2021-08-13,2021-08-13,0001193125-21-246267,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,Otonomo Merger US Inc.,Software Acquisition Group Inc. II,2021-02-01,425,1,2021-08-12,2021-08-12,True,True,True,Otonomo Technologies Ltd,SAII,SAII,5986205.0,,73.9,,super8k,True,True,73.9,SAII,2021-08-16,OTMO,SAII,0.0,,,,,,,,17250000.0,ok,name_search,34.7,11263795.0,34.7,other,1,False,2021-02-01,10.4601,6.12,6.02,9.75,33.6,-13.89,9.55,2021-08-13,8.98,-5.97,2021-08-16,8.9,9.23,9.4814,45878.0,-0.89,2.78,5.58,-7.46,-32.63,-25.95,-20.38,5.58,-32.74,0.0,3.0,False,other,2021,2020-21,False,False,True
1819133,"Tango Therapeutics, Inc.",TNGX,2021-08-10,2021-08-13,0001193125-21-246234,"2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07",2834.0,8-K,TNGX,Nasdaq,2834.0,Pharmaceutical Preparations,"Tango Therapeutics, Inc.",BCTG Acquisition Corp.,2021-04-14,425,1,2021-08-13,2021-08-10,True,False,True,"Merger, dated as of April 13, 2021",BCTG,TNGX,1106814.0,,,10.0,super8k,False,True,,TNGX,2021-08-11,TNGX,BCTG,1.0,True,2021-08-11,2834.0,PHARMACEUTICAL PREPARATIONS,"Tango Therapeutics, Inc.",5057022997.94,,21380000.0,ok,ticker_event,5.2,20273186.0,5.2,biotech_health,9,False,2021-04-14,11.21,3.75,7.94,24.53,168.5,-15.7,10.2,2021-08-10,10.2,0.0,2021-08-11,9.61,9.99,10.49,44962.0,-5.78,-2.06,2.84,-6.27,-6.13,-2.16,24.02,27.06,-12.75,0.0,1.0,False,biotech,2021,2020-21,False,False,True
1788841,"Helbiz, Inc.","MCOM, MCOMW",2021-08-11,2021-08-13,0001079973-21-000755,"1.01,2.01,2.03,3.02,3.03,5.02,5.06,5.07,9.01",7389.0,8-K,"MCOM,MCOMW","OTC,OTC",7389.0,"Services-Business Services, NEC",micromobility.com Inc.,"Helbiz, Inc.; GreenVision Acquisition Corp.",2020-09-02,PREM14A,2,2021-08-13,2021-08-11,False,False,True,State of the State of Delaware,GRNV,HLBZ,1615502.0,,,,super8k,False,True,,MCOM,2021-08-16,HLBZ,GRNV,1.0,True,,,,MICROMOBILITY.COM INC A,,,3350000.0,ok,first_aggs_bar,48.2,1734498.0,48.2,ev_mobility,2,True,2020-09-02,10.03,0.2,0.0,0.4,8.6,-15.45,8.48,2021-08-13,12.95,52.71,2021-08-16,11.5,10.92,12.96,274066.0,-11.2,-15.68,0.08,-40.69,-36.29,-43.01,-49.58,0.08,-53.67,0.0,5.0,False,other,2021,2020-21,True,False,False
1819848,"Joby Aviation, Inc.","JOBY, JOBY-WT",2021-08-10,2021-08-16,0001193125-21-247915,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,7.01,9.01",3721.0,8-K,"JOBY,JOBY-WT","NYSE,NYSE",3721.0,Aircraft,"Joby Aviation, Inc.",Reinvent Technology Partners,2021-02-24,425,1,2021-08-06,2021-08-05,True,False,True,,RTP,JOBY,42416710.0,,,,super8k,False,True,,JOBY,2021-08-11,JOBY,RTP,1.0,True,2021-08-11,3721.0,AIRCRAFT,"Joby Aviation, Inc.",7593722817.44,,69000000.0,ok,ticker_event,61.5,26583290.0,61.5,ev_mobility,3,True,2021-02-24,12.94,9.12,4.02,9.94,16.0,-23.25,10.33,2021-08-10,10.03,-2.9,2021-08-11,10.62,13.4,14.33,8938063.0,5.88,33.6,42.87,12.76,-0.5,-12.16,10.07,42.87,-17.75,0.0,1.0,False,evtol,2021,2020-21,False,False,True
1824893,"Surrozen, Inc./DE","SRZN, SRZNW",2021-08-11,2021-08-17,0001193125-21-249342,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.05,5.06",2836.0,8-K,"SRZN,SRZNW","Nasdaq,Nasdaq",2836.0,"Biological Products, (No Diagnostic Substances)","Surrozen, Inc./DE",Consonance-HFW Acquisition Corp.,2021-04-15,425,1,2021-08-10,2021-08-10,True,False,True,,CHFW,SRZN,6754242.0,,,10.0,super8k,True,True,,SRZN,2021-08-12,SRZN,CHFW,1.0,True,2021-08-12,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Surrozen, Inc. Common",269244503.49,,9630000.0,ok,first_aggs_bar,70.1,2875758.0,70.1,biotech_health,5,False,2021-04-15,9.88,1.32,-0.3,1.32,20.2,-2.64,9.59,2021-08-11,9.79,2.09,2021-08-12,9.55,10.25,10.51,21289.0,-2.45,4.7,7.35,-5.77,-17.67,-23.9,-16.75,7.35,-36.26,0.0,1.0,False,biotech,2021,2020-21,False,False,False
1781162,Momentus Inc.,"MNTS, MNTSW",2021-08-12,2021-08-18,0001213900-21-043676,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3760.0,8-K,"MNTS,MNTSW","Nasdaq,Nasdaq",3760.0,Guided Missiles & Space Vehicles & Parts,Momentus Inc.,Stable Road Acquisition Corp.,2020-10-07,425,3,2021-08-11,2021-08-11,True,False,True,"Merger, dated October 7, 2020",SRAC,MNTS,3535081.0,,,10.02,super8k,True,True,,MNTS,2021-08-13,MNTS,SRAC,1.0,True,2021-08-13,3760.0,GUIDED MISSILES & SPACE VEHICLES & PARTS,Momentus Inc. Class A Common Stock,114050859.825,,17780000.0,ok,first_aggs_bar,19.9,14244919.0,19.9,space_defense,10,True,2020-10-07,10.29,0.49,0.0,2.82,386.5,-0.87,10.2,2021-08-12,10.97,7.55,2021-08-13,10.85,10.68,11.0,371846.0,-1.09,-2.64,0.27,-17.41,-19.6,-22.33,-12.94,0.27,-25.07,0.0,1.0,False,space,2021,2020-21,True,False,False
1823882,Airspan Networks Holdings Inc.,MIMOQ,2021-08-13,2021-08-19,0001829126-21-008369,"1.01,2.01,2.02,2.03,3.03,5.01,5.02,5.03,5.06",3663.0,8-K,,,3663.0,Radio & Tv Broadcasting & Communications Equipment,Airspan Networks Holdings Inc.,New Beginnings Acquisition Corp.,2021-03-08,425,1,2021-08-11,2021-08-11,True,False,True,New Beginnings,NBA,MIMO,9997049.0,,,10.1,super8k,True,True,,MIMOQ,2021-08-16,MIMO,NBA,0.0,,,,,,,,14920000.0,ok,first_aggs_bar,67.0,4922951.0,67.0,other,0,False,2021-03-08,10.01,0.6,0.9,1.8,123.7,-0.1,10.09,2021-08-13,9.75,-3.37,2021-08-16,9.75,10.09,14.41,154822.0,0.0,3.49,47.79,-10.25,-19.08,-30.26,-22.67,47.79,-31.79,0.0,3.0,False,other,2021,2020-21,False,False,False
1816017,"Spire Global, Inc.",SPIR,2021-08-16,2021-08-20,0001193125-21-252886,"1.01,2.01,3.01,3.02,3.03,4.01,5.02,5.03,9.01",4899.0,8-K,SPIR,NYSE,4899.0,"Communications Services, NEC","Spire Global, Inc.","NavSight Holdings, Inc.",2021-03-01,425,1,2021-08-13,2021-08-13,True,False,True,"February 28, 2021",NSH,SPIR,21020485.0,,,10.0,super8k,False,True,,SPIR,2021-08-17,SPIR,NSH,1.0,True,2021-08-17,4899.0,"COMMUNICATIONS SERVICES, NEC","Spire Global, Inc.",569059770.3,,23000000.0,ok,first_aggs_bar,91.4,1979515.0,91.4,space_defense,4,True,2021-03-01,10.47,14.42,4.97,15.09,97.0,-16.01,9.23,2021-08-16,9.93,7.58,2021-08-17,10.25,9.41,10.52,256327.0,3.22,-5.24,5.94,-0.3,-8.86,-11.68,-3.02,5.94,-16.72,0.0,1.0,False,space,2021,2020-21,False,True,True
1818644,CF Finance Acquisition Corp. III,"LIDR, LIDRW",2021-08-16,2021-08-23,0001193125-21-253301,"2.01,3.02,3.03,5.01,5.02,5.03,5.06,8.01,9.01",3714.0,8-K,"LIDR,LIDRW","Nasdaq,Nasdaq",3714.0,Motor Vehicle Parts & Accessories,"AEye, Inc.",CF Finance Acquisition Corp. III,2021-02-17,425,1,2021-08-16,2021-08-12,True,False,True,"February 17, 2021",CFAC,LIDR,19355365.0,,15.2,10.1,super8k,True,True,15.2,LIDR,2021-08-18,LIDR,CFAC,1.0,True,2021-08-18,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,"AEye, Inc. Class A Common Stock",62061858.8,,23500000.0,ok,first_aggs_bar,82.4,4144635.0,82.4,software_ai,1,True,2021-02-17,13.54,-3.18,-17.65,-3.18,12.1,-16.77,9.28,2021-08-17,8.97,-3.34,2021-08-18,9.31,9.2,9.33,344244.0,3.79,2.56,4.01,-1.78,-2.01,4.01,2.23,5.8,-7.47,0.0,2.0,False,ai,2021,2020-21,False,False,False
1819493,"Xos, Inc.","XOS, XOSWW",2021-08-20,2021-08-26,0001213900-21-045049,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",3714.0,8-K,"XOS,XOSWW","Nasdaq,Nasdaq",3714.0,Motor Vehicle Parts & Accessories,"Xos, Inc.",NextGen Acquisition Corp,2021-02-22,425,1,2021-08-18,2021-08-18,True,False,True,,NGAC,,29886116.0,,,,llm,True,True,,XOS,2021-08-20,XOS,NGAC,1.0,True,2021-08-20,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,"Xos, Inc. Common Stock",33885482.93,,37500000.0,ok,first_aggs_bar,79.7,7613884.0,79.7,ev_mobility,2,True,2021-02-22,13.18,-2.43,5.39,8.42,15.1,-33.77,9.2,2021-08-19,8.83,-4.02,2021-08-20,8.64,7.55,9.0,307129.0,-2.15,-14.5,1.93,-11.21,-29.9,-31.6,-12.12,1.93,-36.01,0.0,0.0,False,ev,2021,2020-21,False,False,True
1790625,"AgileThought, Inc.",AGILQ,2021-08-23,2021-08-26,0001213900-21-045081,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",8742.0,8-K,,,8742.0,Services-Management Consulting Services,"AgileThought, Inc.",LIV Capital Acquisition Corp.,2021-05-10,425,1,2021-08-18,2021-08-18,True,False,True,"Merger, dated May 9, 2021",LIVK,,7479065.0,,,10.07,super8k,False,True,,AGILQ,2021-08-24,AGIL,LIVK,1.0,True,,,,AGILETHOUGHT INC A,,,8050000.0,ok,first_aggs_bar,92.9,570935.0,92.9,software_ai,0,True,2021-05-10,10.015,-0.35,-0.55,-0.15,58.7,-2.91,9.67,2021-08-23,10.3,6.51,2021-08-24,10.9474,11.05,11.9406,8602.0,6.29,7.28,15.93,7.28,13.4,22.33,37.96,250.78,0.97,0.0,1.0,False,other,2021,2020-21,False,True,False
1818382,"Humacyte, Inc.","HUMA, HUMAW",2021-08-26,2021-08-30,0001104659-21-110678,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",2836.0,8-K,"HUMA,HUMAW","Nasdaq,Nasdaq",2836.0,"Biological Products, (No Diagnostic Substances)","Humacyte, Inc.",Alpha Healthcare Acquisition Corp.,2021-02-17,425,1,2021-08-25,2021-08-24,True,False,True,"February 17, 2021",AHAC,HUMA,0.0,,,,llm,False,True,,HUMA,2021-08-27,HUMA,AHAC,1.0,True,2021-08-27,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Humacyte, Inc. Common Stock",187047988.8172,,10360000.0,ok,ticker_event,0.0,10360000.0,0.0,biotech_health,3,False,2021-02-17,10.46,16.44,20.94,34.8,246.8,-20.16,10.1,2021-08-26,10.96,8.51,2021-08-27,10.0,12.2,15.0,492291.0,-8.76,11.31,36.86,21.35,55.02,26.28,43.43,59.22,-9.4,0.0,1.0,False,biotech,2021,2020-21,True,False,True
1837014,"SmartRent, Inc.",SMRT,2021-08-24,2021-08-30,0001193125-21-260632,"1.01,2.01,2.02,3.02,4.01,5.02,5.03,5.06,9.01",7373.0,8-K,SMRT,NYSE,7373.0,Services-Computer Integrated Systems Design,"SmartRent, Inc.",Fifth Wall Acquisition Corp. I,2021-04-22,425,1,2021-08-24,2021-08-23,True,False,True,,FWAA,SMRT,246.0,,,10.0,llm,True,True,,SMRT,2021-08-25,SMRT,FWAA,1.0,True,2021-08-25,7373.0,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"SmartRent, Inc.",198623211.07,,35550000.0,ok,ticker_event,0.0,35549754.0,0.0,software_ai,2,True,2021-04-22,10.23,1.09,1.56,5.08,126.3,12.03,11.64,2021-08-24,12.1,3.95,2021-08-25,12.5,12.0,15.14,338946.0,3.31,-0.83,25.12,-1.32,3.14,1.07,2.73,25.12,-4.96,0.0,1.0,False,other,2021,2020-21,True,False,True
1819989,Cipher Mining Inc.,"CIFR, CIFRW",2021-08-27,2021-08-31,0001193125-21-260900,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,8.01,9.01",7374.0,8-K,CIFR,Nasdaq,6199.0,Finance Services,Cipher Digital Inc.,Cipher Mining Inc.; GOOD WORKS ACQUISITION CORP.,2021-03-05,425,1,2021-08-25,2021-08-25,True,False,True,,GWAC,CIFR,12654381.0,,,10.0,super8k,False,True,,CIFR,2021-08-30,CIFR,GWAC,1.0,True,2021-08-30,6199.0,FINANCE SERVICES,Cipher Digital Inc. Common Stock,9044077745.67,,21480000.0,ok,ticker_event,58.9,8825619.0,58.9,software_ai,0,True,2021-03-05,10.0,13.8,11.2,19.9,164.5,-9.89,10.02,2021-08-27,10.5,4.79,2021-08-30,10.21,10.39,10.6,368605.0,-2.76,-1.05,0.95,2.57,5.05,11.9,19.52,28.57,-4.76,0.0,3.0,False,mining,2021,2020-21,False,False,True
1819994,"Rocket Lab USA, Inc.",RKLB,2021-08-25,2021-08-31,0001193125-21-262190,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,5.07,9.01",3760.0,8-K,RKLB,Nasdaq,3760.0,Guided Missiles & Space Vehicles & Parts,Rocket Lab Corp,"Rocket Lab USA, Inc.; Vector Acquisition Corp",2021-03-01,425,2,2021-08-31,2021-08-25,True,False,True,"Rocket Lab, and in connection therewith",VACQ,RKLB,968617.0,,,,super8k,False,True,,RKLB,2021-08-25,RKLB,VACQ,1.0,True,2021-08-25,3760.0,GUIDED MISSILES & SPACE VEHICLES & PARTS,Rocket Lab Corporation Common Stock,50635309474.00001,,32000000.0,ok,first_aggs_bar,3.0,31031383.0,3.0,space_defense,16,True,2021-03-01,10.25,31.22,36.1,47.8,363.6,-17.06,11.57,2021-08-24,11.57,0.0,2021-08-25,11.5805,10.43,11.6,5599989.0,0.09,-9.85,0.26,-13.92,-13.31,-12.36,79.08,84.44,-17.89,0.0,0.0,False,space,2021,2020-21,True,False,True
1828522,"eFFECTOR Therapeutics, Inc.","EFTR, EFTRW",2021-08-25,2021-08-31,0001193125-21-262060,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,7.01,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,"eFFECTOR Therapeutics, Inc.",Locust Walk Acquisition Corp.,2021-05-27,425,1,2021-08-24,2021-08-24,True,False,True,,LWAC,EFTR,16978642.0,,,10.0,super8k,True,True,,EFTR,2021-08-26,EFTR,LWAC,1.0,True,,,,EFFECTOR THERAPUTCS  INC,,,18050000.0,ok,first_aggs_bar,94.1,1071358.0,94.1,biotech_health,2,False,2021-05-27,9.7,1.24,1.44,1.96,151.7,-10.98,8.76,2021-08-25,16.98,93.84,2021-08-26,19.0,15.21,19.4639,780262.0,11.9,-10.42,14.63,-29.56,-34.63,-49.0,56.6,138.04,-49.82,0.0,1.0,False,biotech,2021,2020-21,True,True,False
1777946,"IronNet, Inc.",,2021-08-26,2021-09-01,0001193125-21-263381,"1.01,2.01,3.02,4.01,5.01,5.02,5.03,5.06,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"IronNet, Inc.",LGL Systems Acquisition Corp.; MTRON Systems Acquisition Corp.,2021-03-15,425,1,2021-08-27,2021-08-26,True,False,True,Merger Sub with and into Legacy IronNet,DFNS,IRNT,15976396.0,,,,super8k,False,True,,IRNT,2021-08-27,IRNT,DFNS,0.0,True,2021-08-27,7372.0,SERVICES-PREPACKAGED SOFTWARE,"IronNet, Inc.",920012193.1,,17250000.0,ok,first_aggs_bar,92.6,1273604.0,92.6,software_ai,3,True,2021-03-15,10.04,0.6,1.89,3.39,22.3,25.61,12.85,2021-08-26,12.85,0.0,2021-08-27,13.44,12.59,18.41,3257908.0,4.59,-2.02,43.27,8.95,3.27,29.65,50.89,133.15,-15.64,0.0,1.0,False,other,2021,2020-21,True,True,False
1819584,Volta Inc.,,2021-08-26,2021-09-01,0001213900-21-046178,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",6770.0,8-K,,,3790.0,Miscellaneous Transportation Equipment,Volta Inc.,Tortoise Acquisition Corp. II,2021-02-08,425,1,2021-08-25,2021-08-25,True,True,True,Class A Common Stock,,WS,24222287.0,,9.8,10.0,super8k,True,True,9.8,WS,2021-08-27,VLTA,SNPR,1.0,True,2023-11-28,3310.0,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS","Worthington Steel, Inc.",1649865848.9,,34500000.0,ok,first_aggs_bar,70.2,10277713.0,70.2,industrial,1,False,2021-02-08,12.9,36.2,33.64,42.09,35.0,-40.72,10.22,2021-08-26,9.3,-9.0,2021-08-27,9.42,8.92,10.0,601633.0,1.29,-4.09,7.53,3.66,-3.23,-4.09,22.26,26.88,-9.46,0.0,1.0,False,other,2021,2020-21,False,False,True
1825024,Offerpad Solutions Inc.,"OPAD, OPADW",2021-09-01,2021-09-07,0001193125-21-266682,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,7.01,9.01",6531.0,8-K,"OPAD,OPADW","NYSE,OTC",6531.0,Real Estate Agents & Managers (For Others),Offerpad Solutions Inc.,"Supernova Partners Acquisition Company, Inc.",2021-03-18,425,1,2021-08-31,2021-08-31,True,False,True,"Orchids Merger Sub, Inc",SPNV,OPAD,36862087.0,,,10.0,super8k,True,True,,OPAD,2021-09-02,OPAD,SPNV,1.0,True,2020-12-11,6531.0,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),Offerpad Solutions Inc.,23564289.3,,40250000.0,ok,first_aggs_bar,91.6,3387913.0,91.6,real_estate,5,False,2021-03-18,10.67,-0.94,-1.87,0.84,19.6,-14.14,8.99,2021-09-01,8.8,-2.11,2021-09-02,9.44,9.02,9.48,793252.0,7.27,2.5,7.73,-1.93,31.25,9.43,54.89,138.3,-6.82,0.0,1.0,False,other,2021,2020-21,False,True,False
1837412,"SomaLogic, Inc.",,2021-09-01,2021-09-08,0001213900-21-047053,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05",8731.0,8-K,,,8731.0,Services-Commercial Physical & Biological Research,"SomaLogic, Inc.",CM Life Sciences II Inc.,2021-03-29,425,1,2021-09-01,2021-08-31,True,False,True,,CMII,SLGC,809850.0,,,10.0,super8k,True,True,,SLGC,2021-09-02,SLGC,CMII,0.0,True,2021-04-15,8731.0,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,"SomaLogic, Inc. Class A Common Stock",2306329222.07,,27600000.0,ok,first_aggs_bar,2.9,26790150.0,2.9,biotech_health,0,False,,,,,,,,,2021-09-01,10.63,,2021-09-02,11.69,10.25,13.98,577869.0,9.97,-3.57,31.51,-4.05,-1.88,0.75,12.32,31.51,-5.93,0.0,1.0,False,other,2021,2020-21,True,False,False
1799850,"Renovacor, Inc.",,2021-09-02,2021-09-09,0001193125-21-268932,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)","Renovacor, Inc.",Chardan Healthcare Acquisition 2 Corp.; Chardan Healthcare Acquisition III Corp.,2021-08-03,425,1,2021-09-02,2021-09-01,True,False,True,"Merger, dated March 22, 2021",CHAQ,RCOR,2112100.0,,,10.0,vote8k,False,True,,RCOR,2021-09-03,RCOR,CHAQ,0.0,True,2021-09-03,2836.0,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Renovacor, Inc.",129420315.0,,10780000.0,ok,first_aggs_bar,19.6,8667900.0,19.6,biotech_health,2,False,2021-08-03,10.09,-0.1,0.1,0.1,2.7,-7.33,9.36,2021-09-02,8.41,-10.15,2021-09-03,8.15,7.73,8.22,117757.0,-3.09,-8.09,-2.26,-0.71,8.92,1.07,20.81,27.71,-10.94,0.0,1.0,False,other,2021,2020-21,False,False,False
1819810,Redwire Corp,"RDW, RDW-WT",2021-09-02,2021-09-10,0001104659-21-114349,"1.01,2.01,3.02,4.01,5.06,8.01,9.01",3760.0,8-K,RDW,NYSE,3760.0,Guided Missiles & Space Vehicles & Parts,Redwire Corp,Genesis Park Acquisition Corp.,2021-03-25,425,1,2021-09-01,2021-09-01,True,False,True,,GNPK,RDW,0.0,,,10.15,llm,True,True,,RDW,2021-09-03,RDW,GNPK,1.0,True,2021-09-03,3760.0,GUIDED MISSILES & SPACE VEHICLES & PARTS,Redwire Corporation,2431242012.1,,16379999.0,ok,ticker_event,0.0,16379999.0,0.0,space_defense,9,True,2021-03-25,9.87,2.33,3.14,12.26,73.3,-1.47,10.03,2021-09-02,10.5,4.69,2021-09-03,10.7,12.24,12.96,1105310.0,1.9,16.57,23.43,12.1,22.38,7.71,8.19,27.05,-1.24,0.0,1.0,False,space,2021,2020-21,False,False,True
