cik,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1814114,OBIO,Nasdaq,3841,Surgical & Medical Instruments & Apparatus,"Orchestra BioMed Holdings, Inc.",Health Sciences Acquisitions Corp 2,2022-07-05,425,2,2023-01-25,2023-01-24,True,False,True,"July 4, 2022",HSAQ,OBIO,,,,,,True,True,
1113313,AVNI,OTC,6770,Blank Checks,ARVANA INC,TURINCO INC,,,0,,,False,True,False,,,NOTE,,,,,,False,True,
1538990,,,6798,Real Estate Investment Trusts,STORE CAPITAL LLC,STORE CAPITAL Corp,2022-10-24,PREM14A,9,2022-12-09,2022-12-09,False,False,True,Parent,STOR,STOR,,,,,,False,False,
1814215,BURU,NYSE,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies","Nuburu, Inc.",Tailwind Acquisition Corp.,2021-03-02,425,4,2022-12-27,2022-12-27,True,False,True,Nuburu,BURU,BURU,2916653.0,,,10.24,near8k,True,True,
1664998,,,7370,"Services-Computer Programming, Data Processing, Etc.","KnowBe4, Inc.",,2022-11-14,PREM14A,2,2023-02-06,2023-02-06,False,False,False,,KNBE,KNBE,,,,,,False,False,
1463208,TLSS,OTC,4700,Transportation Services,"Transportation & Logistics Systems, Inc.",PETROTERRA CORP.; LORAN CONNECTION CORP,,,0,,,False,False,False,,,,,,,,,False,False,
1855631,,,3721,Aircraft,AERWINS Technologies Inc.,PONO Capital Corp; Pono Capital Corp,2022-03-18,425,1,2023-01-30,2023-01-27,True,False,True,"September 7, 2022",PONO,AWIN,11328988.0,,,10.5,super8k,True,True,
1630212,ALBT,Nasdaq,7371,Services-Computer Programming Services,Avalon GloboCare Corp.,GLOBAL TECHNOLOGIES CORP,2021-07-15,PREM14A,4,2022-12-30,2022-12-29,False,False,False,,ALBT,ALBT,,,,,,False,False,
1538263,HTB,NYSE,6035,"Savings Institution, Federally Chartered","HomeTrust Bancshares, Inc.",,2014-03-21,S-4,11,2022-11-15,2022-11-14,False,False,False,Quantum Capital Corp,HTBI,HTBI,,,,,,False,False,
1823584,"AENT,AENTW","Nasdaq,Nasdaq",5099,"Wholesale-Durable Goods, NEC",ALLIANCE ENTERTAINMENT HOLDING CORP,Adara Acquisition Corp.,2022-06-23,425,1,2023-01-19,2023-01-18,True,False,True,Merger Sub with and into Alliance,ADRA,ADRA,11658170.0,167170.0,,,super8k,True,True,98.6
1843724,"LNZA,LNZAW","Nasdaq,Nasdaq",2860,Industrial Organic Chemicals,"LanzaTech Global, Inc.",AMCI Acquisition Corp. II,2022-03-08,425,3,2023-02-07,2023-02-06,True,False,True,Merger,AMCI,LNZA,,,,,,True,True,
1839132,,,7372,Services-Prepackaged Software,Movella Holdings Inc.,Pathfinder Acquisition Corp,2021-07-15,425,1,2023-02-09,2023-02-08,True,False,True,,PFDR,MVLA,28961090.0,,,10.16,super8k,True,True,
1883814,"SLND,SLND-WT","NYSE,NYSE",1600,Heavy Construction Other Than Bldg Const - Contractors,"Southland Holdings, Inc.",LEGATO MERGER CORP. II,2022-05-25,425,1,2023-02-14,2023-02-14,True,False,True,,LGTO,SLND,25296280.0,,77.8,18.0,super8k,True,True,77.8
1844452,LUNR,Nasdaq,3812,"Search, Detection, Navigation, Guidance, Aeronautical Sys","Intuitive Machines, Inc.",Inflection Point Acquisition Corp.,2022-09-16,425,1,2023-02-08,2023-02-08,True,False,True,,IPAX,LUNR,27481939.0,,,10.1843,super8k,True,True,
1869974,OCEA,OTC,2834,Pharmaceutical Preparations,"Ocean Biomedical, Inc.","Ocean Biomedical, Inc./DE; Aesther Healthcare Acquisition Corp.",2022-08-31,425,1,2023-02-07,2023-02-03,True,False,True,,AEHA,OCEA,10389093.0,,,10.56,super8k,True,True,
1841425,"VGAS,VGASW","Nasdaq,Nasdaq",2860,Industrial Organic Chemicals,"Verde Clean Fuels, Inc.",CENAQ Energy Corp.,2022-08-12,PREM14A,1,2023-01-04,2023-01-04,False,False,True,,CENQ,VGAS,15403880.0,,,10.31,super8k,True,True,
1848959,,,6770,Blank Checks,Decarbonization Plus Acquisition Corp IV,,2022-09-26,425,1,2023-01-25,2023-01-23,True,True,False,,DCRD,DCRD,,,,10.3,,True,True,
1672619,ELVN,Nasdaq,2834,Pharmaceutical Preparations,"Enliven Therapeutics, Inc.",IMARA Inc.,2022-10-13,425,4,2023-02-22,2023-02-22,True,False,True,"Merger, dated as of October 13, 2022",IMRA,ELVN,,,,,,False,False,
1077771,,,6035,"Savings Institution, Federally Chartered",UMPQUA HOLDINGS CORP,,2021-10-12,425,14,2022-01-28,2022-01-26,True,False,False,Columbia,,,,,,,,False,False,
887343,COLB,Nasdaq,6022,State Commercial Banks,"COLUMBIA BANKING SYSTEM, INC.",COLUMBIA BANKING SYSTEM INC,2021-06-24,425,16,2022-04-29,2022-04-27,True,False,False,Umpqua,,,,,,,,False,False,
1011060,NORD,OTC,8742,Services-Management Consulting Services,Nordicus Partners Corp,EKIMAS Corp; AdvanSource Biomaterials Corp; CARDIOTECH INTERNATIONAL INC,2002-12-23,S-4,3,2020-01-24,2020-01-21,False,False,True,,,TABLE,,,,,,False,False,
1466538,,,6211,"Security Brokers, Dealers & Flotation Companies",COWEN INC.,"COWEN GROUP, INC.; LexingtonPark Parent Corp",2009-07-10,S-4,15,2022-11-15,2022-11-15,False,False,False,Crimson Holdings Acquisition Co,COWN,COWN,,,,,,True,False,
896493,"GPUS,GPUS-PD","NYSE,NYSE",3533,Oil & Gas Field Machinery & Equipment,"Hyperscale Data, Inc.","Ault Alliance, Inc.; BitNile Holdings, Inc.; Ault Global Holdings, Inc.; DPW Holdings, Inc.; DIGITAL POWER CORP",,,19,2022-11-23,2022-11-23,False,False,True,,AULT,PRD,,,,,,False,False,
1485003,CARM,OTC,2834,Pharmaceutical Preparations,Carisma Therapeutics Inc.,"Sesen Bio, Inc.; Eleven Biotherapeutics, Inc.",2022-09-27,425,10,2023-03-02,2023-03-02,True,False,True,,SESN,CARM,,,,,,False,False,
1746278,,,7370,"Services-Computer Programming, Data Processing, Etc.","GoLogiq, Inc.",LOVARRA,,,1,2023-03-09,2023-03-06,False,False,True,"GammaRey, Inc",,,,,,,,False,False,
1633336,CCAP,Nasdaq,,,"Crescent Capital BDC, Inc.",,2022-10-04,425,11,2022-05-17,2022-05-13,True,False,False,,CCAP,,,,,,,False,False,
1740742,,,7372,Services-Prepackaged Software,"TransparentBusiness, Inc.",Unicoin Inc.,,,0,,,False,False,False,,,,,,,,,False,False,
1845991,,,6770,Blank Checks,Lionheart III Corp,,2022-07-26,425,1,2023-01-31,2023-01-30,True,True,False,Merger Sub with and into Lionheart,LION,,,,,,,True,True,
1820875,"CXAI,CXAIW","Nasdaq,Nasdaq",7372,Services-Prepackaged Software,CXApp Inc.,"KINS Technology Group, Inc.",2022-09-26,425,3,2023-03-10,2023-03-10,True,False,True,Legacy CXApp surviving as the surviving company and as,KINZ,CXAI,230328.0,,,10.18,near8k,True,True,
1839185,,,6770,Blank Checks,Summit Healthcare Acquisition Corp.,,2022-09-29,425,1,2023-03-14,2023-03-14,True,True,False,YishengBio Co,SMIH,SMIH,19388769.0,,96.9,10.1,super8k,False,True,96.9
1512228,"NB,NIOBW","Nasdaq,Nasdaq",1000,Metal Mining,NIOCORP DEVELOPMENTS LTD,QUANTUM RARE EARTH DEVELOPMENTS CORP.,2022-09-26,425,8,2023-03-10,2023-03-10,True,False,False,Intermediate Holdco,,NB,28506605.0,,,,super8k,True,True,
1529113,XTIA,Nasdaq,7371,Services-Computer Programming Services,"XTI Aerospace, Inc.",INPIXON; Sysorex Global; Sysorex Global Holdings Corp.; Sysorex Global Holding Corp.,2022-09-26,425,14,2022-12-02,2022-11-28,True,False,True,Legacy CXApp and New CXApp,INPX,INPX,,,,,,True,True,
1826669,,,6770,Blank Checks,ELK CREEK RESOURCES CORP.,GX Acquisition Corp. II,2022-09-26,425,2,2023-03-15,2023-03-15,True,True,True,Incorporation prior to the First Merger,GXII,GXII,28506605.0,,,10.159,super8k,True,True,
1534133,CALC,Nasdaq,2834,Pharmaceutical Preparations,"CalciMedica, Inc.","CalciMedica, Inc. /DE/; GRAYBUG VISION, INC.; GRAYBUG, Inc.; GRAYBUG LLC",2022-12-14,PREM14A,3,2023-03-15,2023-03-15,False,False,True,Graybug,GRAY,CALC,,,,,,False,False,
1855644,ZURA,Nasdaq,2836,"Biological Products, (No Diagnostic Substances)",Zura Bio Ltd,JATT Acquisition Corp,2022-06-17,425,2,2023-03-16,2023-03-16,True,False,True,,JATT,ZURA,13617502.0,,90.0,10.26,super8k,False,True,90.0
1826671,,,7374,Services-Computer Processing & Data Preparation,"Near Intelligence, Inc.",KLUDEIN I ACQUISITION CORP,2022-05-19,425,3,2023-03-21,2023-03-20,True,False,True,KludeIn,INKA,NIR,,,,,,True,True,
1874259,,,6770,Blank Checks,Maxpro Capital Acquisition Corp.,Jade Mountain Acquisition Corp.,2022-09-14,425,1,2023-03-21,2023-03-20,True,True,False,,JMAC,JMAC,10270060.0,,95.0,,super8k,True,True,95.0
1953366,STHO,Nasdaq,6519,"Lessors of  Real Property, NEC",Star Holdings,,,,0,,,False,False,False,Safehold Inc,STHO,STHO,,,,,,False,False,
1688852,,,6519,"Lessors of  Real Property, NEC",Safehold Inc. /MD,"Safehold Inc.; Safety, Income & Growth, Inc.; Safety Income & Growth REIT, Inc.",2022-08-11,425,6,2023-03-09,2023-03-09,True,False,True,,SAFE,SAFE,,,,,,False,False,
1592016,,,2870,Agricultural Chemicals,"AgroFresh Solutions, Inc.",Boulevard Acquisition Corp.,2015-05-14,PREM14A,8,2023-03-30,2023-03-30,False,False,False,,,,,,,,,False,False,
1095651,SAFE,NYSE,6798,Real Estate Investment Trusts,Safehold Inc.,ISTAR INC.; ISTAR FINANCIAL INC; STARWOOD FINANCIAL INC,2022-08-11,425,16,2023-03-09,2023-03-09,True,False,True,Safehold OP GenPar LLC into New SAFE,STAR,SAFE,,,4.75,,super8k,False,True,4.75
1830188,"UHG,UHGWW","Nasdaq,Nasdaq",1531,Operative Builders,"United Homes Group, Inc.",DiamondHead Holdings Corp.,2022-09-12,425,2,2023-03-24,2023-03-23,True,False,True,"September 10, 2022",DHHC,UHG,,,9.0,10.0,super8k,True,True,9.0
1853084,,,7374,Services-Computer Processing & Data Preparation,Blue Safari Group Acquisition Corp,,2021-11-18,425,2,2023-04-11,2023-04-11,True,False,False,"Merger, dated as of December 15, 2021",BSGA,BSGA,,,,,,True,True,
1824293,GRI,Nasdaq,2834,Pharmaceutical Preparations,"GRI Bio, Inc.","Vallon Pharmaceuticals, Inc.",2023-01-11,425,4,2023-04-21,2023-04-20,True,False,True,,VLON,GRI,,,,,,False,False,
1841338,,,6770,Blank Checks,"CIIG Capital Partners II, Inc.",CIIG Merger Corp. II,2022-11-22,425,1,2023-04-14,2023-04-14,True,True,False,"Merger, dated as of November 22, 2022",CIIG,,22058216.0,,,,super8k,True,True,
318300,PEBO,Nasdaq,6022,State Commercial Banks,PEOPLES BANCORP INC,,2022-10-25,425,17,2023-05-02,2023-05-02,True,False,False,"Limestone Bancorp, Inc",PEBO,PEBO,,,,,,False,False,
1162896,PROP,Nasdaq,1311,Crude Petroleum & Natural Gas,Prairie Operating Co.,"Creek Road Miners, Inc.; WIZARD BRANDS, INC.; WIZARD ENTERTAINMENT, INC.; Wizard World, Inc.; GOENERGY INC",,,5,2022-11-30,2022-11-30,False,False,True,Prairie Operating Co,,,,,66.0,,super8k,False,True,66.0
1857855,,,6770,Blank Checks,Finnovate Acquisition Corp.,Finnovate Acquisition Corp,,,1,2023-05-12,2023-05-08,False,True,False,,FNVT,FNVT,,,,,,True,True,
1643269,,,7372,Services-Prepackaged Software,"Sumo Logic, Inc.",,2023-03-24,PREM14A,3,2023-05-10,2023-05-10,False,False,False,,SUMO,SUMO,,,,,,False,False,
1855447,TYGO,Nasdaq,3674,Semiconductors & Related Devices,"TIGO ENERGY, INC.",Roth CH Acquisition IV Co.,2022-12-06,425,3,2023-05-22,2023-05-18,True,False,True,,ROCG,TYGO,,,,10.4,,False,False,
1784797,,,6798,Real Estate Investment Trusts,Broadmark Realty Capital Inc.,Trinity Sub Inc.,2023-02-27,425,4,2023-05-31,2023-05-30,True,False,False,"RCC Merger Sub, LLC",BRMK,BRMK,,,,,,False,False,
1705843,CBUS,Nasdaq,2870,Agricultural Chemicals,"Cibus, Inc.","Calyxt, Inc.",2023-01-17,425,8,2023-05-19,2023-05-02,True,False,True,,CLXT,CBUS,,,,,,False,True,
55772,,,2510,Household Furniture,KIMBALL INTERNATIONAL INC,,2023-03-08,425,14,2023-06-01,2023-05-31,True,False,False,"Ozark Merger Sub, Inc",KBAL,KBAL,,,,,,False,False,
1601485,ELTX,Nasdaq,2834,Pharmaceutical Preparations,"Elicio Therapeutics, Inc.",Angion Biomedica Corp.,2023-01-17,425,2,2023-06-02,2023-05-31,True,False,True,"Merger and Reorganization, dated as of January 17, 2023",ANGN,ELTX,,,,,,False,False,
1739936,,,7370,"Services-Computer Programming, Data Processing, Etc.",MOMENTIVE GLOBAL INC.,SVMK Inc.,2021-10-28,425,7,2023-06-02,2023-05-31,True,False,False,,MNTV,MNTV,,,,,,False,False,
1845437,"NPWR,NPWR-WT","NYSE,NYSE",3620,Electrical Industrial Apparatus,NET Power Inc.,Rice Acquisition Corp. II,2022-12-14,425,1,2023-06-07,2023-06-06,True,False,True,,WS,NPWR,21195224.0,,9.9,10.33,super8k,True,True,9.9
1718852,,,2834,Pharmaceutical Preparations,"Prometheus Biosciences, Inc.","Precision IBD, Inc.",2023-04-28,PREM14A,2,2023-06-15,2023-06-15,False,False,False,"Splash Merger Sub, Inc",RXDX,RXDX,,,,,,False,False,
77159,,,1311,Crude Petroleum & Natural Gas,"BAYTEX ENERGY USA, INC.",Ranger Oil Corp; PENN VIRGINIA CORP,2021-07-12,425,15,2023-06-20,2023-06-20,True,False,True,Ranger Oil Corporation,ROCC,ROCC,,,9.25,,super8k,False,True,9.25
1884516,DTI,Nasdaq,3533,Oil & Gas Field Machinery & Equipment,Drilling Tools International Corp,ROC Energy Acquisition Corp.,2023-02-14,425,1,2023-06-07,2023-06-01,True,False,True,ROC,ROC,DTI,20541379.0,,,10.53,super8k,True,True,
1037390,,,6500,Real Estate,"INDUS REALTY TRUST, INC.","GRIFFIN INDUSTRIAL REALTY, INC.; GRIFFIN LAND & NURSERIES INC",2023-03-31,PREM14A,16,2023-05-17,2023-05-17,False,False,False,"GIC Real Estate, Inc",INDT,INDT,,,,,,False,False,
1035092,SHBI,Nasdaq,6021,National Commercial Banks,SHORE BANCSHARES INC,,2021-03-03,425,17,2023-06-20,2023-06-20,True,False,False,The Community Financial Corporation,SHBI,SHBI,,,,,,False,False,
855874,,,6022,State Commercial Banks,COMMUNITY FINANCIAL CORP /MD/,TRI COUNTY FINANCIAL CORP /MD/,2022-12-14,425,14,2023-06-20,2023-06-20,True,False,False,SHBI pursuant to the terms of the Merger Agreement,TCFC,TCFC,,,,,,False,False,
1814287,"ABX,ABXL","NYSE,NYSE",6282,Investment Advice,"Abacus Global Management, Inc.","Abacus Life, Inc.; East Resources Acquisition Co",2022-10-14,PREM14A,3,2023-07-03,2023-06-29,False,False,True,Legacy Abacus surviving such merger,ERES,ABL,1357950.0,,,,super8k,True,True,
1930087,,,,,Golub Capital Private Credit Fund,,,,0,,,False,False,False,,,,,,,,,False,False,
1852940,,,6770,Blank Checks,GoGreen Investments Corp,,2022-12-13,425,1,2023-06-30,2023-06-29,True,True,False,"December 13, 2022",GOGN,GOGN,,,,10.76,,True,True,
1901799,BTMCQ,OTC,6199,Finance Services,Bitcoin Depot Inc.,GSR II Meteora Acquisition Corp.; GLA II Meteora Acquisition Corp.,2022-08-25,425,2,2023-06-30,2023-06-28,True,False,True,BT HoldCo LLC,GSRM,BTM,3686863.0,,,10.47,super8k,True,True,
1876945,,,0100,Agricultural Production-Crops,Gold Flora Corp.,TPCO Holding Corp.,2023-05-02,PREM14A,1,2022-06-24,2022-06-22,False,False,True,,,,,,,,,False,False,
927355,,,5065,"Wholesale-Electronic Parts & Equipment, NEC",TESSCO TECHNOLOGIES INC,,2023-05-23,PREM14A,15,2023-07-14,2023-07-13,False,False,False,Tessco surviving the merger and becoming,TESS,TESS,,,,,,False,False,
1958140,"BATRA,BATRK,BATRB","Nasdaq,Nasdaq,OTC",7900,Services-Amusement & Recreation Services,"Atlanta Braves Holdings, Inc.",,2023-03-13,425,0,,,True,False,False,Liberty Broadband in December 2020,,BATRA,,,,,,False,False,
944314,,,6798,Real Estate Investment Trusts,"LIFE STORAGE, INC.",SOVRAN SELF STORAGE INC,2023-02-06,425,15,2023-07-18,2023-07-14,True,False,False,,LSI,LSI,,,,,,False,False,
1289490,EXR,NYSE,6798,Real Estate Investment Trusts,Extra Space Storage Inc.,,2023-04-04,425,15,2023-07-18,2023-07-18,True,False,False,,,,,,,,,False,False,
1842939,"XAGE,XAGEW","OTC,OTC",2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics","Longevity Health Holdings, Inc.",Carmell Corp; ALPHA HEALTHCARE ACQUISITION CORP III,2023-01-04,425,1,2023-07-12,2023-07-11,True,False,True,"January 4, 2023",ALPA,CTCX,12586223.0,,,10.0,super8k,True,True,
1838987,"SPWR,SPWRW","Nasdaq,Nasdaq",1700,Construction - Special Trade Contractors,SunPower Inc.,"Complete Solaria, Inc.; Freedom Acquisition I Corp.",2022-10-03,425,2,2023-07-12,2023-07-11,True,False,True,,FACT,CSLR,7784739.0,,,10.56,super8k,True,True,
1847064,"PSQH,PSQH-WT","NYSE,NYSE",7310,Services-Advertising,"PSQ Holdings, Inc.",Colombier Acquisition Corp.,2023-02-27,425,1,2023-07-25,2023-07-19,True,False,True,PSQ continuing as the surviving corporation and as,CLBR,PSQH,,,,,,True,True,
1837607,AEON,NYSE,2834,Pharmaceutical Preparations,"AEON Biopharma, Inc.",Priveterra Acquisition Corp.,2022-12-13,425,2,2023-07-05,2023-07-05,True,False,True,"Priveterra Merger Sub, Inc",PMGM,WS,1445112.0,,,10.63,super8k,True,True,
1309082,CEIN,OTC,1311,Crude Petroleum & Natural Gas,"CAMBER ENERGY, INC.","LUCAS ENERGY, INC.; Panorama Investments Corp",2023-06-14,425,20,2023-07-21,2023-07-20,True,False,False,Camber is,CEI,CEI,,,,,,False,False,
1827871,,,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies","Electriq Power Holdings, Inc.",TLG Acquisition One Corp.,2022-11-14,425,2,2023-07-26,2023-07-25,True,False,True,Electriq continuing as the surviving corporation and as,,ELIQ,,,97.3,10.63,vote8k,True,True,97.3
77877,,,1311,Crude Petroleum & Natural Gas,"PDC ENERGY, INC.",PETROLEUM DEVELOPMENT CORP,2023-05-22,425,17,2023-08-04,2023-08-04,True,False,False,,PDCE,PDCE,,,6.125,,super8k,False,True,6.125
1964979,ALUR,OTC,3841,Surgical & Medical Instruments & Apparatus,"ALLURION TECHNOLOGIES, INC.","ALLURION TECHNOLOGIES HOLDINGS, INC.",2023-02-09,425,0,,,True,False,True,,,ALUR,700000.0,,10.92,,super8k,False,True,10.92
1381507,,,7372,Services-Prepackaged Software,"LIMEADE, INC",LIMEADE INC; Jet City Jet Inc,2023-06-23,PREM14A,2,2023-08-08,2023-08-08,False,False,False,,LME,LME,,,,,,False,False,
46619,"HEI,HEI-A","NYSE,NYSE",3724,Aircraft Engines & Engine Parts,HEICO CORP,,,,15,2023-03-20,2023-03-17,False,False,False,,HEI,HEI,,,1.0,,near8k,False,False,1.0
1861622,JTAI,Nasdaq,4522,"Air Transportation, Nonscheduled",Jet.AI Inc.,Oxbridge Acquisition Corp.,2023-07-31,425,2,2023-08-08,2023-08-07,True,False,True,,OXAC,JTAI,1144215.0,,15.0,11.06,super8k,True,True,15.0
1851908,,,6770,Blank Checks,Black Spade Acquisition Co,,2023-05-12,425,2,2023-08-11,2023-08-10,True,True,False,"May 12, 2023, by and among Black Spade, VinFast Auto Ltd",BSAQ,BSAQ,1440385.0,,,10.41,vote8k,True,True,
889900,PTEN,Nasdaq,1381,Drilling Oil & Gas Wells,PATTERSON UTI ENERGY INC,PATTERSON ENERGY INC,2021-07-06,425,15,2023-06-08,2023-06-08,True,False,False,Patterson-UTI and NexTier,PTEN,PTEN,,,,,,False,False,
1826667,"TLSI,TLSIW","Nasdaq,Nasdaq",3841,Surgical & Medical Instruments & Apparatus,"TriSalus Life Sciences, Inc.",MedTech Acquisition Corp; MedTech Acquisition Corporation,2021-08-13,425,6,2023-08-09,2023-08-08,True,False,True,,MTAC,,940000.0,,,,super8k,True,True,
1053691,CRVO,Nasdaq,2834,Pharmaceutical Preparations,CervoMed Inc.,"Diffusion Pharmaceuticals Inc.; RestorGenex Corp; Stratus Media Group, Inc; FERIS INTERNATIONAL, INC.; TITAN MOTORCYCLE CO OF AMERICA INC",2023-03-30,425,12,2023-08-17,2023-08-15,True,False,True,"Merger, dated as of March 30, 2023",DFFN,CRVO,,,,,,False,False,
1543916,,,7372,Services-Prepackaged Software,"ForgeRock, Inc.",,2022-11-28,PREM14A,3,2023-05-26,2023-05-24,False,False,False,,FORG,FORG,,,,,,False,False,
1835856,"BETR,BETRW","Nasdaq,Nasdaq",6163,Loan Brokers,Better Home & Finance Holding Co,Aurora Acquisition Corp.,2021-05-11,425,2,2023-08-11,2023-08-11,True,False,True,,AURC,BETR,,,15.0,,super8k,True,True,15.0
1847874,BEEP,Nasdaq,6500,Real Estate,Mobile Infrastructure Corp,Fifth Wall Acquisition Corp. III,2022-12-14,425,2,2023-08-10,2023-08-10,True,False,True,,FWAC,BEEP,,,,,,False,False,
1906133,,,7372,Services-Prepackaged Software,iCoreConnect Inc.,FG Merger Corp.,2023-01-06,425,1,2023-08-23,2023-08-18,True,False,True,,FGMC,ICCT,64600598.0,,,10.69,super8k,True,True,
1237831,GMED,NYSE,3841,Surgical & Medical Instruments & Apparatus,GLOBUS MEDICAL INC,,2023-02-09,425,12,2023-06-08,2023-06-07,True,False,False,,GMED,GMED,,,,,,False,False,
1688476,,,1389,"Oil & Gas Field Services, NEC",NEXTIER OILFIELD SOLUTIONS INC.,"Keane Group, Inc.",2023-06-15,425,9,2023-08-30,2023-08-30,True,False,False,"Patterson-UTI Energy, Inc",NEX,NEX,,,,,,False,False,
1115128,,,7310,Services-Advertising,Quotient Technology Inc.,COUPONS.com Inc; COUPONS INC,2023-07-14,PREM14A,10,2023-09-05,2023-09-01,False,False,False,,QUOT,QUOT,,,,,,False,False,
1568162,,,6798,Real Estate Investment Trusts,"Necessity Retail REIT, Inc.","American Finance Trust, Inc; American Realty Capital Trust V, Inc.",2023-05-24,425,13,2023-09-08,2023-09-08,True,False,False,,RTL,RTL,,,,,,False,False,
1690585,DNTH,Nasdaq,2834,Pharmaceutical Preparations,"Dianthus Therapeutics, Inc. /DE/","Magenta Therapeutics, Inc.",2023-05-03,425,5,2023-09-08,2023-09-08,True,False,True,"Merger, dated as of May 2, 2023",MGTA,DNTH,,,,,,False,False,
1526113,"GNL,GNL-PA,GNL-PB,GNL-PD,GNL-PE","NYSE,NYSE,NYSE,NYSE,NYSE",6798,Real Estate Investment Trusts,"Global Net Lease, Inc.","American Realty Capital Global Trust, Inc.; American Realty Capital Global Daily Net Asset Value Trust, Inc.",2023-05-24,425,13,2023-09-08,2023-09-08,True,False,False,,GNL,GNL,,,1.0,,super8k,False,True,1.0
1833498,"MDAI,MDAIW","Nasdaq,Nasdaq",3841,Surgical & Medical Instruments & Apparatus,"Spectral AI, Inc.",Rosecliff Acquisition Corp I,2021-11-10,425,2,2023-09-07,2023-09-06,True,False,True,,RCLF,MDAI,,,46.02,10.38,vote8k,True,True,46.02
1855485,"CLDI,CLDWW","NYSE,OTC",2836,"Biological Products, (No Diagnostic Substances)","Calidi Biotherapeutics, Inc.","Calidi Biotherapeutics, Inc.; First Light Acquisition Group, Inc.",2023-01-09,425,2,2023-08-29,2023-08-28,True,False,True,FLAG Merger Sub Inc,FLAG,CLDI,2687351.0,,,,super8k,True,True,
1856589,,,6770,Blank Checks,M3-Brigade Acquisition III Corp.,,2022-12-15,425,1,2023-09-12,2023-09-11,True,True,False,,MBSC,MBSC,,,,,,False,True,
1358762,,,2834,Pharmaceutical Preparations,REATA PHARMACEUTICALS INC,,2023-08-11,PREM14A,9,2023-09-21,2023-09-21,False,False,False,"River Acquisition, Inc",RETA,,,,,,,False,False,
1839998,,,8000,Services-Health Services,"American Oncology Network, Inc.",Digital Transformation Opportunities Corp.,2023-04-28,425,3,2023-09-20,2023-09-19,True,False,True,New AON Class B Common Stock,DTOC,AONC,1699558.0,,4.99,10.5,super8k,True,True,4.99
1868640,"RDZN,RDZNW","Nasdaq,Nasdaq",6411,"Insurance Agents, Brokers & Service",Roadzen Inc.,Vahanna Tech Edge Acquisition I Corp.,2023-02-15,425,2,2023-08-25,2023-08-24,True,False,True,Vahanna,VHNA,RDZN,7524747.0,,,10.76,super8k,True,True,
1896212,"CDT,CDTTW","Nasdaq,Nasdaq",2834,Pharmaceutical Preparations,CDT Equity Inc.,CONDUIT PHARMACEUTICALS INC.; Murphy Canyon Acquisition Corp.,2022-11-08,425,2,2023-09-21,2023-09-20,True,False,True,"MURF, and",MURF,CDT,2129662.0,,,10.84,super8k,True,True,
1860742,BLCO,NYSE,3851,Ophthalmic Goods,Bausch & Lomb Corp,,,,1,2023-04-26,2023-04-24,False,False,False,,BLCO,BLCO,,,40.0,,super8k,False,False,40.0
885590,BHC,NYSE,2834,Pharmaceutical Preparations,Bausch Health Companies Inc.,"Valeant Pharmaceuticals International, Inc.; BIOVAIL Corp; BIOVAIL CORP INTERNATIONAL; BIOVAIL CORPORATION INTERNATIONAL",2010-07-21,S-4,15,2023-05-17,2023-05-17,False,False,False,,BHC,BHC,,,40.0,,super8k,False,False,40.0
1472012,IMNM,Nasdaq,2834,Pharmaceutical Preparations,Immunome Inc.,,2023-06-29,425,4,2023-10-04,2023-09-29,True,False,False,"Merger and Reorganization, dated as of June 29, 2023",IMNM,IMNM,,,,,,False,False,
1844417,"ESLA,ESLAW","Nasdaq,Nasdaq",2836,"Biological Products, (No Diagnostic Substances)","Estrella Immunopharma, Inc.",TradeUP Acquisition Corp.,2023-01-24,425,3,2023-08-01,2023-07-31,True,False,True,"Merger, dated as of September 30, 2022",UPTD,ESLA,467122.0,,92.3,10.86,super8k,True,True,92.3
1845459,,,2836,"Biological Products, (No Diagnostic Substances)","NKGen Biotech, Inc.",Graf Acquisition Corp. IV,2023-03-24,425,3,2023-09-29,2023-09-25,True,False,True,,GFOR,,,,0.5,,super8k,True,True,0.5
1840877,"COCH,COCHW","Nasdaq,Nasdaq",3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies","Envoy Medical, Inc.",Anzu Special Acquisition Corp I,2023-02-06,425,2,2023-09-27,2023-09-27,True,False,True,Anzu and Envoy Medical Corporation,ANZU,COCH,2386294.0,,55.0,10.46,super8k,True,True,55.0
1815086,,,6770,Blank Checks,Bridgetown Holdings Ltd,,2023-05-25,425,2,2023-10-11,2023-10-10,True,True,False,,BTWN,BTWN,5452739.0,,,10.36,vote8k,True,True,
1937987,"FBYD,FBYDP,FBYDW","Nasdaq,Nasdaq,Nasdaq",7990,Services-Miscellaneous Amusement & Recreation,"Falcon's Beyond Global, Inc.","Falcons Beyond Global, Inc.",2022-07-14,425,0,,,True,False,False,,,FBYD,6772844.0,,,10.63,super8k,True,True,
